OBJECTID,SiteID,Basin,Latitude,Longitude,JurisdictionName,SubjurisdictionName,MonitoringCycle,SampleDate,SamplingDesign,SampleTime_UTC,SampleDepth_m,TempInField_degC,Salinity_PSU,AragSatState,pCO2_uatm,pH_calculated,pH_measured,TA_umolperkg,DIC_umolperkg,Comments,x,y
3378,ROS-5167,Pacific,-14.54523,-168.158054,American Samoa,Rose Atoll,2023,7/25/2023,Random,8:11:00 PM,1,28.137,35.886,3.798,416.033,8.033,,2359.1,2025.9,,-168.158054,-14.54523
3379,ROS-5141,Pacific,-14.535322,-168.162039,American Samoa,Rose Atoll,2023,7/24/2023,Random,9:28:00 PM,1,28.422,35.88,3.965,394.57,8.051,,2363,2014.7,,-168.162039,-14.5353219999999
3380,ROS-5131,Pacific,-14.540057,-168.150388,American Samoa,Rose Atoll,2023,7/24/2023,Random,10:54:00 PM,1,28.694,35.885,4.03,382.554,8.059,,2348.8,1994,,-168.150388,-14.5400569999999
3381,TUT-5610,Pacific,-14.252547,-170.597274,American Samoa,Tutuila,2023,7/6/2023,Random,7:49:00 PM,1,28.702,35.763,3.952,396.147,8.048,,2350.3,2003.7,,-170.597274,-14.2525469999999
3382,TUT-5558,Pacific,-14.289399,-170.791646,American Samoa,Tutuila,2023,7/9/2023,Random,8:16:00 PM,1,28.709,35.766,3.861,412.238,8.034,,2350.3,2012.5,,-170.791646,-14.289399
3383,TUT-5415,Pacific,-14.287976,-170.781592,American Samoa,Tutuila,2023,7/9/2023,Random,9:29:00 PM,1,28.768,35.773,3.883,411.252,8.036,,2353.8,2014.2,,-170.781592,-14.287976
3384,TUT-5412,Pacific,-14.288195,-170.767512,American Samoa,Tutuila,2023,7/9/2023,Random,11:58:00 PM,1,28.892,35.795,3.902,407.778,8.037,,2348.3,2006.7,,-170.767512,-14.288195
3385,TUT-5470,Pacific,-14.251367,-170.586757,American Samoa,Tutuila,2023,7/8/2023,Random,10:25:00 PM,1,28.771,35.72,3.867,410.478,8.035,,2346.7,2008.4,,-170.586757,-14.251367
3386,TUT-5608,Pacific,-14.247432,-170.633056,American Samoa,Tutuila,2023,7/8/2023,Random,8:12:00 PM,1,28.623,35.143,3.958,394.871,8.052,,2355.5,2011.5,,-170.633056,-14.2474319999999
3387,TUT-5474,Pacific,-14.250545,-170.62123,American Samoa,Tutuila,2023,7/8/2023,Random,11:34:00 PM,1,28.737,35.778,3.932,399.8,8.045,,2349.1,2004.4,,-170.62123,-14.2505449999999
3388,TUT-5639,Pacific,-14.283322,-170.594439,American Samoa,Tutuila,2023,7/7/2023,Random,9:04:00 PM,1,28.631,35.784,3.844,413.464,8.033,,2350,2013.5,,-170.594439,-14.2833219999999
3389,TUT-5361,Pacific,-14.271583,-170.609321,American Samoa,Tutuila,2023,7/8/2023,Random,12:37:00 AM,1,28.803,35.775,3.94,392.253,8.049,,2333.4,1987.1,,-170.609321,-14.271583
3390,TUT-5353,Pacific,-14.284796,-170.563858,American Samoa,Tutuila,2023,7/6/2023,Random,10:03:00 PM,1,28.663,35.755,3.919,400.823,8.044,,2349.9,2006.4,,-170.563858,-14.284796
3391,TUT-5384,Pacific,-14.285049,-170.674081,American Samoa,Tutuila,2023,7/7/2023,Random,1:52:00 AM,1,28.755,35.649,3.806,414.985,8.03,,2334.6,2001.7,,-170.674081,-14.285049
3392,TUT-5377,Pacific,-14.277857,-170.6074,American Samoa,Tutuila,2023,7/6/2023,Random,11:47:00 PM,1,28.705,35.66,3.926,399.465,8.045,,2348.1,2004.4,,-170.6074,-14.2778569999999
3393,TUT-5399,Pacific,-14.275639,-170.723835,American Samoa,Tutuila,2023,7/5/2023,Random,9:59:00 PM,1,28.772,35.467,3.903,406.901,8.04,,2353.3,2013.2,,-170.723835,-14.275639
3394,TUT-5405,Pacific,-14.288218,-170.764805,American Samoa,Tutuila,2023,7/6/2023,Random,12:11:00 AM,1,28.825,35.735,3.864,412.413,8.034,,2347.1,2009.2,,-170.764805,-14.288218
3395,TUT-5333,Pacific,-14.292309,-170.780511,American Samoa,Tutuila,2023,7/6/2023,Random,1:25:00 AM,1,29.121,35.558,4.097,367.836,8.07,,2323.6,1963.4,,-170.780511,-14.2923089999999
3396,TUT-5552,Pacific,-14.280042,-170.731519,American Samoa,Tutuila,2023,7/5/2023,Random,8:51:00 PM,1,28.758,35.793,3.828,417.263,8.029,,2346.3,2011.4,,-170.731519,-14.280042
3397,TUT-5560,Pacific,-14.282816,-170.735001,American Samoa,Tutuila,2023,7/5/2023,Random,11:13:00 PM,1,28.815,35.792,3.869,412.656,8.034,,2349.5,2011,,-170.735001,-14.282816
3398,TUT-5543,Pacific,-14.281427,-170.812527,American Samoa,Tutuila,2023,7/4/2023,Random,11:06:00 PM,1,28.829,35.771,3.862,412.048,8.034,,2345.4,2007.4,,-170.812527,-14.281427
3399,TUT-5341,Pacific,-14.300035,-170.819814,American Samoa,Tutuila,2023,7/5/2023,Random,1:33:00 AM,1,28.866,35.759,3.844,415.809,8.03,,2344.7,2008.6,,-170.819814,-14.300035
3400,TUT-5411,Pacific,-14.297334,-170.81177,American Samoa,Tutuila,2023,7/5/2023,Random,12:54:00 AM,1,29.078,35.668,3.934,399.627,8.043,,2335.6,1991.2,,-170.81177,-14.297334
3401,TUT-5655,Pacific,-14.331635,-170.827797,American Samoa,Tutuila,2023,7/3/2023,Random,8:13:00 PM,1,28.845,35.346,3.519,472.043,7.985,,2332.6,2028.9,,-170.827797,-14.331635
3402,TUT-5530,Pacific,-14.341507,-170.790259,American Samoa,Tutuila,2023,7/3/2023,Random,10:12:00 PM,1,28.899,35.739,3.584,460.569,7.993,,2332.6,2021,,-170.790259,-14.341507
3403,TAU-1217,Pacific,-14.241436,-169.4192,American Samoa,Tau,2023,8/6/2023,Random,10:10:00 PM,1,28.407,35.831,3.85,408.36,8.038,,2351.2,2013.4,,-169.4192,-14.241436
3404,MAI-4301,Pacific,20.777464,-156.492884,Main Hawaiian Islands,Maui,2024,7/4/2024,Random,8:12:00 PM,1,25.892,34.243,3.407996453,405.7265786,8.0388183,,2293.7,1996.2,,-156.492884,20.7774640000001
3405,HAW-4791,Pacific,19.130631,-155.916644,Main Hawaiian Islands,Hawaii,2024,7/5/2024,Random,11:27:00 PM,1,26.517,34.217,3.379529096,414.7656875,8.027473148,,2274.5,1980.1,,-155.916644,19.130631
3406,HAW-4733,Pacific,19.169976,-155.911531,Main Hawaiian Islands,Hawaii,2024,7/5/2024,Random,10:08:00 PM,1,26.177,34.295,3.344272515,422.6406323,8.023411797,,2290.4,1999.3,,-155.911531,19.1699760000001
3407,HAW-4622,Pacific,20.050583,-155.34638,Main Hawaiian Islands,Hawaii,2024,7/7/2024,Random,7:37:00 PM,1,25.924,34.734,3.379360194,411.5962542,8.03150391,,2290,1993.2,,-155.34638,20.0505830000001
3408,HAW-4621,Pacific,20.091637,-155.433421,Main Hawaiian Islands,Hawaii,2024,7/7/2024,Random,9:20:00 PM,1,25.919,34.753,3.348650537,417.4601856,8.026408251,,2289.8,1995.9,,-155.433421,20.091637
3409,HAW-4618,Pacific,20.023236,-155.291275,Main Hawaiian Islands,Hawaii,2024,7/7/2024,Random,7:43:00 PM,1,25.858,34.121,3.317587673,417.4976668,8.027571329,,2284.1,1995.2,,-155.291275,20.023236
3410,HAW-4623,Pacific,20.0776,-155.402595,Main Hawaiian Islands,Hawaii,2024,7/7/2024,Random,8:59:00 PM,1,25.967,34.164,3.289174587,425.4108286,8.020590607,,2283.6,1997.5,,-155.402595,20.0776000000001
3411,HAW-4709,Pacific,20.105318,-155.478456,Main Hawaiian Islands,Hawaii,2024,7/7/2024,Random,10:38:00 PM,1,25.951,34.18,3.415664655,402.5672186,8.040823365,,2288,1989.8,,-155.478456,20.1053180000001
3412,HAW-4667,Pacific,19.653411,-154.967932,Main Hawaiian Islands,Hawaii,2024,7/8/2024,Random,7:00:00 PM,1,25.912,32.908,3.11356408,426.7674597,8.014214983,,2225.4,1957.4,,-154.967932,19.6534110000001
3413,HAW-4677,Pacific,19.682182,-154.977768,Main Hawaiian Islands,Hawaii,2024,7/8/2024,Random,8:06:00 PM,1,25.964,33.817,3.195559376,426.1034003,8.015541992,,2249.2,1971.5,,-154.977768,19.6821820000001
3414,HAW-4760,Pacific,19.671182,-154.981608,Main Hawaiian Islands,Hawaii,2024,7/8/2024,Random,9:28:00 PM,1,26.024,33.907,3.267389307,387.5072851,8.040114419,,2196.6,1908.6,,-154.981608,19.671182
3415,HAW-4700,Pacific,20.142763,-155.618196,Main Hawaiian Islands,Hawaii,2024,7/8/2024,Random,12:44:00 AM,1,26.122,34.69,3.358089044,415.784229,8.026586399,,2281.9,1987.3,,-155.618196,20.1427630000001
3416,HAW-4939,Pacific,19.56551,-155.973012,Main Hawaiian Islands,Hawaii,2024,7/10/2024,Random,10:09:00 PM,1,26.258,34.693,3.225128446,441.8550811,8.00354061,,2273.7,1991.9,,-155.973012,19.5655100000001
3417,HAW-4808,Pacific,19.482499,-155.942025,Main Hawaiian Islands,Hawaii,2024,7/10/2024,Random,11:45:00 PM,1,26.446,34.648,3.524743882,388.7756084,8.049353127,,2277.4,1967.2,,-155.942025,19.4824990000001
3418,HAW-4796,Pacific,19.655456,-156.032333,Main Hawaiian Islands,Hawaii,2024,7/10/2024,Random,7:13:00 PM,1,26.227,34.707,3.327960629,426.6139642,8.018159776,,2287,1995.8,,-156.032333,19.6554560000001
3419,HAW-4736,Pacific,19.632845,-155.99478,Main Hawaiian Islands,Hawaii,2024,7/10/2024,Random,8:35:00 PM,1,26.239,33.459,3.166789571,448.3175706,8.002045552,,2271.3,1999.5,,-155.99478,19.632845
3420,HAW-4938,Pacific,19.573832,-155.969148,Main Hawaiian Islands,Hawaii,2024,7/10/2024,Random,10:01:00 PM,1,26.564,33.708,3.556373675,373.1058969,8.063442146,,2256.1,1945.7,,-155.969148,19.573832
3421,HAW-4727,Pacific,19.510319,-155.956843,Main Hawaiian Islands,Hawaii,2024,7/10/2024,Random,11:40:00 PM,1,26.571,33.912,3.412875896,412.742278,8.031599414,,2283.2,1987.4,,-155.956843,19.510319
3422,LAN-2245,Pacific,20.73197,-156.956521,Main Hawaiian Islands,Lanai,2024,7/11/2024,Random,9:02:00 PM,1,26.282,34.158,3.423959167,414.262877,8.03265851,,2301.5,2004.1,,-156.956521,20.73197
3423,LAN-2206,Pacific,20.750583,-156.98237,Main Hawaiian Islands,Lanai,2024,7/11/2024,Random,10:37:00 PM,1,26.415,33.965,3.440616902,412.026538,8.03471069,,2299,2000.9,,-156.98237,20.750583
3424,LAN-2243,Pacific,20.734278,-156.937267,Main Hawaiian Islands,Lanai,2024,7/11/2024,Random,7:42:00 PM,1,26.104,34.117,3.462674358,404.4547216,8.041866654,,2304.3,2003.1,,-156.937267,20.7342780000001
3425,KAH-0745,Pacific,20.588014,-156.61294,Main Hawaiian Islands,Kahoolawe,2024,7/13/2024,Random,7:46:00 PM,1,25.867,34.894,3.300252863,428.4516831,8.017414377,,2293.7,2004.1,,-156.61294,20.5880140000001
3426,KAH-0777,Pacific,20.580129,-156.62446,Main Hawaiian Islands,Kahoolawe,2024,7/13/2024,Random,9:14:00 PM,1,25.898,34.897,3.323457898,423.7215729,8.021094021,,2292.3,2000.4,,-156.62446,20.580129
3427,KAH-0741,Pacific,20.585364,-156.61428,Main Hawaiian Islands,Kahoolawe,2024,7/13/2024,Random,7:44:00 PM,1,25.868,33.657,3.419877544,403.8347064,8.04340392,,2299.4,2003.3,,-156.61428,20.585364
3428,KAH-0736,Pacific,20.571842,-156.636623,Main Hawaiian Islands,Kahoolawe,2024,7/13/2024,Random,9:11:00 PM,1,25.899,33.384,3.39971904,407.0724459,8.041408316,,2298.8,2005.7,,-156.636623,20.5718420000001
3429,LAN-2239,Pacific,20.820294,-156.989392,Main Hawaiian Islands,Lanai,2024,7/14/2024,Random,8:12:00 PM,1,25.984,34.735,3.227261971,445.7340289,8.003732624,,2293.6,2012,,-156.989392,20.820294
3430,LAN-2316,Pacific,20.836635,-156.998502,Main Hawaiian Islands,Lanai,2024,7/14/2024,Random,8:55:00 PM,1,25.994,34.879,3.168480692,457.0193538,7.993629336,,2289.2,2012.6,,-156.998502,20.8366350000001
3431,LAN-2308,Pacific,20.864594,-157.043594,Main Hawaiian Islands,Lanai,2024,7/14/2024,Random,10:38:00 PM,1,25.903,34.881,3.415161693,409.0173461,8.034702074,,2298.9,1998.5,,-157.043594,20.8645940000001
3432,LAN-2217,Pacific,20.810146,-156.98863,Main Hawaiian Islands,Lanai,2024,7/14/2024,Random,7:29:00 PM,1,26.216,34.735,3.411285286,417.1172272,8.028385201,,2301.5,2002.9,,-156.98863,20.810146
3433,LAN-2314,Pacific,20.852502,-157.013918,Main Hawaiian Islands,Lanai,2024,7/14/2024,Random,9:48:00 PM,1,25.902,34.881,3.405189403,410.3289421,8.033379606,,2297.7,1998.2,,-157.013918,20.8525020000001
3434,LAN-2311,Pacific,20.846672,-157.006379,Main Hawaiian Islands,Lanai,2024,7/14/2024,Random,8:46:00 PM,1,25.916,34.879,3.380098987,415.5744324,8.028915322,,2297.9,2000.9,,-157.006379,20.8466720000001
3435,KAH-0690,Pacific,20.559361,-156.671068,Main Hawaiian Islands,Kahoolawe,2024,7/15/2024,Random,11:48:00 PM,1,25.996,34.919,3.350809213,421.6870116,8.023068532,,2294.9,2000.6,,-156.671068,20.559361
3436,KAH-0728,Pacific,20.561725,-156.661086,Main Hawaiian Islands,Kahoolawe,2024,7/16/2024,Random,12:41:00 AM,1,26.081,34.919,3.250845672,436.4320217,8.008370377,,2279.9,1994.7,,-156.661086,20.561725
3437,MAI-4533,Pacific,20.786652,-156.56337,Main Hawaiian Islands,Maui,2024,7/16/2024,Random,6:45:00 PM,1,25.762,34.875,3.366447391,415.6922513,8.029183579,,2299.3,2003.4,,-156.56337,20.7866520000001
3438,MAI-4488,Pacific,20.70652,-156.456201,Main Hawaiian Islands,Maui,2024,7/16/2024,Random,8:50:00 PM,1,26.146,34.875,3.33620928,429.1978587,8.017308166,,2297.9,2005.7,,-156.456201,20.7065200000001
3439,MAI-4295,Pacific,20.716912,-156.45933,Main Hawaiian Islands,Maui,2024,7/16/2024,Random,11:04:00 PM,1,26.212,34.861,3.353116547,425.9060981,8.019624643,,2295.4,2001.6,,-156.45933,20.716912
3440,MOL-2635,Pacific,21.215516,-157.262361,Main Hawaiian Islands,Molokai,2024,7/18/2024,Random,7:24:00 PM,1,26,34.939,3.407048682,414.6567685,8.030219412,,2302.8,2003.4,,-157.262361,21.215516
3441,MOL-2706,Pacific,21.210323,-157.255661,Main Hawaiian Islands,Molokai,2024,7/18/2024,Random,7:59:00 PM,1,25.922,34.961,3.328542448,427.6461228,8.018971885,,2300.8,2008.7,,-157.255661,21.2103230000001
3442,MOL-2692,Pacific,21.177251,-157.26159,Main Hawaiian Islands,Molokai,2024,7/18/2024,Random,9:03:00 PM,1,25.985,34.954,3.417357459,411.5707276,8.032551415,,2301.1,2000.5,,-157.26159,21.1772510000001
3443,MOL-2809,Pacific,21.177752,-156.768711,Main Hawaiian Islands,Molokai,2024,7/19/2024,Random,8:29:00 PM,1,25.55,34.966,3.194418681,444.3628257,8.004570629,,2294.5,2014.4,,-156.768711,21.177752
3444,MOL-2669,Pacific,21.169984,-156.842291,Main Hawaiian Islands,Molokai,2024,7/19/2024,Random,10:02:00 PM,1,25.736,34.959,3.406909756,407.1457416,8.036139916,,2298.4,1998.1,,-156.842291,21.169984
3445,MAI-4413,Pacific,20.810417,-156.054716,Main Hawaiian Islands,Maui,2024,7/20/2024,Random,6:41:00 PM,1,25.684,34.442,3.245574321,427.4262439,8.017645213,,2280.1,1996.4,,-156.054716,20.810417
3446,MAI-4326,Pacific,20.819648,-156.063193,Main Hawaiian Islands,Maui,2024,7/20/2024,Random,7:54:00 PM,1,25.65,34.402,3.275957702,416.8781512,8.025531295,,2273,1986,,-156.063193,20.819648
3447,MOL-2662,Pacific,21.163499,-156.901335,Main Hawaiian Islands,Molokai,2024,7/20/2024,Random,12:26:00 AM,1,25.855,35.028,3.40430465,411.6530225,8.032376725,,2301.2,2001.3,,-156.901335,21.1634990000001
3448,MOL-2802,Pacific,21.06388,-156.990301,Main Hawaiian Islands,Molokai,2024,7/21/2024,Random,7:27:00 PM,1,26.131,34.992,3.17265875,452.681926,7.994455476,,2276.1,1998.2,,-156.990301,21.06388
3449,MOL-2804,Pacific,21.075644,-157.035992,Main Hawaiian Islands,Molokai,2024,7/21/2024,Random,8:46:00 PM,1,26.451,34.342,3.183727924,458.0182831,7.992940526,,2281.3,2005.7,,-157.035992,21.0756440000001
3450,MOL-2742,Pacific,21.08733,-157.079516,Main Hawaiian Islands,Molokai,2024,7/21/2024,Random,9:42:00 PM,1,26.929,35,3.01319563,494.7934842,7.957718029,,2250.1,1988.1,,-157.079516,21.0873300000001
3451,KAU-2522,Pacific,21.894937,-159.58487,Main Hawaiian Islands,Kauai,2024,7/24/2024,Random,9:13:00 PM,1,26.803,34.888,3.46964761,417.7286689,8.026554037,,2299.7,1996,,-159.58487,21.894937
3452,KAU-2428,Pacific,21.89037,-159.613935,Main Hawaiian Islands,Kauai,2024,7/24/2024,Random,10:02:00 PM,1,26.803,34.921,3.438966424,424.2621791,8.021118345,,2300.6,1999.8,,-159.613935,21.8903700000001
3453,KAU-2523,Pacific,21.903965,-159.620517,Main Hawaiian Islands,Kauai,2024,7/24/2024,Random,11:05:00 PM,1,26.858,34.944,3.471134724,418.3657776,8.025656672,,2298.9,1994.9,,-159.620517,21.903965
3454,KAU-2468,Pacific,22.159954,-159.702386,Main Hawaiian Islands,Kauai,2024,7/25/2024,Random,10:00:00 PM,1,27.218,34.972,3.156077343,488.631048,7.968367878,,2288.1,2014.9,,-159.702386,22.159954
3455,KAU-2451,Pacific,22.159743,-159.708734,Main Hawaiian Islands,Kauai,2024,7/25/2024,Random,10:48:00 PM,1,27.131,35.041,3.413728507,439.4228227,8.008850934,,2305.7,2007.9,,-159.708734,22.159743
3456,NII-2793,Pacific,21.935162,-160.20155,Main Hawaiian Islands,Niihau and Lehua,2024,7/26/2024,Random,7:04:00 PM,1,26.748,35.116,3.352532127,442.7550944,8.005951282,,2303.7,2010.6,,-160.20155,21.9351620000001
3457,NII-2831,Pacific,21.860794,-160.247135,Main Hawaiian Islands,Niihau and Lehua,2024,7/26/2024,Random,10:18:00 PM,1,26.782,35.048,3.502252004,414.5782789,8.0297313,,2306,1998.8,,-160.247135,21.860794
3458,NII-2813,Pacific,21.879648,-160.110079,Main Hawaiian Islands,Niihau and Lehua,2024,7/28/2024,Random,8:12:00 PM,1,26.738,35.025,3.406081508,430.2697271,8.016054117,,2301.7,2003.6,,-160.110079,21.879648
3459,NII-2731,Pacific,21.860553,-160.146263,Main Hawaiian Islands,Niihau and Lehua,2024,7/28/2024,Random,9:40:00 PM,1,26.791,34.949,3.485263284,417.8955769,8.027282723,,2306.3,2001.2,,-160.146263,21.860553
3460,FFS-4798,Pacific,23.80149,-166.075349,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/9/2024,Random,10:08:00 PM,1,27.321,35.321,3.317677347,469.0035218,7.985895609,,2313.1,2024.4,,-166.075349,23.8014900000001
3461,FFS-4793,Pacific,23.779382,-166.068121,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/9/2024,Random,8:37:00 PM,1,27.144,35.378,3.370244076,455.0916821,7.996995901,,2315.8,2021.5,,-166.068121,23.7793820000001
3462,FFS-4836,Pacific,23.852868,-166.328379,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/9/2024,Random,12:11:00 AM,1,27.284,35.394,3.233218458,480.7698492,7.974911974,,2300.9,2019.4,,-166.328379,23.852868
3463,FFS-4777,Pacific,23.685226,-166.067564,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/10/2024,Random,8:28:00 PM,1,27.317,35.392,3.51114302,435.2673425,8.014160673,,2326,2018.9,,-166.067564,23.6852260000001
3464,FFS-4748,Pacific,23.810541,-166.088284,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/10/2024,Random,1:47:00 AM,1,26.983,35.372,3.335720516,458.3650974,7.994478071,,2315,2023.7,,-166.088284,23.8105410000001
3465,FFS-4744,Pacific,23.769187,-166.303666,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/11/2024,Random,8:35:00 PM,1,27.311,35.392,3.443315902,444.6496365,8.005340569,,2317.8,2016.8,,-166.303666,23.769187
3466,FFS-4818,Pacific,23.810435,-166.211884,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/12/2024,Random,1:20:00 AM,1,28.189,35.471,3.339176883,472.9331415,7.978131886,,2290.7,1999.9,,-166.211884,23.810435
3467,FFS-4876,Pacific,23.789931,-166.217136,Northwest Hawaiian Islands,French Frigate Shoals,2024,8/12/2024,Random,12:01:00 AM,1,28.047,35.453,3.45221206,444.3248624,8.000088547,,2288.9,1986.7,,-166.217136,23.789931
3468,LIS-4582,Pacific,26.00339,-174.020943,Northwest Hawaiian Islands,Lisianski,2024,8/14/2024,Random,11:27:00 PM,1,28.919,35.401,3.04574906,538.9264004,7.924367379,,2249.5,1987,,-174.020943,26.00339
3469,LIS-4536,Pacific,26.001012,-173.834455,Northwest Hawaiian Islands,Lisianski,2024,8/15/2024,Random,10:27:00 PM,1,28.229,35.281,3.787794181,394.2094315,8.045482563,,2309,1976.7,,-173.834455,26.0010120000001
3470,LIS-4597,Pacific,25.999696,-173.975224,Northwest Hawaiian Islands,Lisianski,2024,8/15/2024,Random,2:20:00 AM,1,29.214,35.264,3.078814348,524.8018057,7.930711636,,2229.2,1963.4,,-173.975224,25.999696
3471,LIS-4525,Pacific,25.986883,-174.023423,Northwest Hawaiian Islands,Lisianski,2024,8/15/2024,Random,12:51:00 AM,1,28.738,35.38,3.128488528,522.5949506,7.938368214,,2266.2,1996.2,,-174.023423,25.986883
3472,LIS-4575,Pacific,26.078369,-174.054271,Northwest Hawaiian Islands,Lisianski,2024,8/16/2024,Random,10:07:00 PM,1,28.285,35.296,3.807501528,395.1911952,8.045572316,,2315.8,1982.1,,-174.054271,26.0783690000001
3473,LIS-4644,Pacific,25.94213,-173.986847,Northwest Hawaiian Islands,Lisianski,2024,8/17/2024,Random,10:43:00 PM,1,28.586,35.313,3.719821532,421.2473016,8.024229657,,2323.9,1999.8,,-173.986847,25.9421300000001
3474,LIS-4516,Pacific,25.929722,-173.966717,Northwest Hawaiian Islands,Lisianski,2024,8/17/2024,Random,9:27:00 PM,1,28.372,35.283,3.451400821,459.9368218,7.990677145,,2304.8,2005.1,,-173.966717,25.929722
3475,LIS-4566,Pacific,25.909297,-173.90693,Northwest Hawaiian Islands,Lisianski,2024,8/17/2024,Random,8:08:00 PM,1,28.1,35.253,3.68928673,414.4822541,8.029989747,,2319.9,1997.6,,-173.90693,25.909297
3476,LIS-4523,Pacific,25.984195,-174.043491,Northwest Hawaiian Islands,Lisianski,2024,8/17/2024,Random,11:29:00 PM,1,28.646,35.299,3.508789211,455.0884662,7.99435462,,2306.4,2001.8,,-174.043491,25.9841950000001
3477,LIS-4561,Pacific,26.087408,-174.004524,Northwest Hawaiian Islands,Lisianski,2024,8/17/2024,Random,1:34:00 AM,1,28.945,35.46,3.331535962,467.5540017,7.974256114,,2246.1,1955.1,,-174.004524,26.087408
3478,LIS-4571,Pacific,25.946557,-174.064635,Northwest Hawaiian Islands,Lisianski,2024,8/18/2024,Random,1:44:00 AM,1,28.833,35.311,3.523777147,457.7607771,7.992498715,,2309.1,2003.6,,-174.064635,25.946557
3479,KUR-4255,Pacific,28.449399,-178.29657,Northwest Hawaiian Islands,Kure Atoll,2024,8/19/2024,Random,10:07:00 PM,1,28.015,35.355,3.476969729,459.9456525,7.994774645,,2329.9,2028.1,,-178.29657,28.449399
3480,KUR-4308,Pacific,28.450067,-178.303794,Northwest Hawaiian Islands,Kure Atoll,2024,8/19/2024,Random,11:09:00 PM,1,28.189,35.387,3.376236748,483.8410113,7.975908615,,2325.7,2033.7,,-178.303794,28.450067
3481,KUR-4343,Pacific,28.452008,-178.308305,Northwest Hawaiian Islands,Kure Atoll,2024,8/19/2024,Random,11:53:00 PM,1,28.098,35.375,3.462202602,462.0020181,7.992155149,,2324.2,2023.6,,-178.308305,28.452008
3482,KUR-4280,Pacific,28.386569,-178.351118,Northwest Hawaiian Islands,Kure Atoll,2024,8/20/2024,Random,10:43:00 PM,1,27.334,35.391,3.373595868,463.8551785,7.991541615,,2325.3,2031.6,,-178.351118,28.3865690000001
3483,KUR-4252,Pacific,28.385022,-178.364194,Northwest Hawaiian Islands,Kure Atoll,2024,8/20/2024,Random,8:30:00 PM,1,27.461,35.35,3.380844691,466.5738037,7.989914332,,2328,2034.2,,-178.364194,28.3850220000001
3484,KUR-4364,Pacific,28.402264,-178.276489,Northwest Hawaiian Islands,Kure Atoll,2024,8/20/2024,Random,10:00:00 PM,1,27.153,35.398,3.40757968,453.7658054,7.99987224,,2327.8,2030.5,,-178.276489,28.4022640000001
3485,KUR-4362,Pacific,28.420015,-178.283215,Northwest Hawaiian Islands,Kure Atoll,2024,8/20/2024,Random,8:42:00 PM,1,27.1,35.379,3.372699277,457.528696,7.996332133,,2323.3,2029.1,,-178.283215,28.420015
3486,KUR-4289,Pacific,28.422965,-178.376288,Northwest Hawaiian Islands,Kure Atoll,2024,8/21/2024,Random,9:51:00 PM,1,26.905,35.397,3.330517122,462.8769941,7.992517848,,2324.6,2034.1,,-178.376288,28.422965
3487,KUR-4268,Pacific,28.429055,-178.376294,Northwest Hawaiian Islands,Kure Atoll,2024,8/21/2024,Random,8:45:00 PM,1,27.024,35.407,3.330540138,466.4277528,7.989896365,,2326,2035.8,,-178.376294,28.4290550000001
3488,KUR-4300,Pacific,28.384472,-178.332948,Northwest Hawaiian Islands,Kure Atoll,2024,8/21/2024,Random,12:01:00 AM,1,27.493,35.39,3.404358387,461.295618,7.993481687,,2326,2029.7,,-178.332948,28.3844720000001
