SiteID,basin,loc1,loc2,loc3,Latitude,Longitude,JurisdictionName,SubjurisdictionName,MonitoringCycle,SampleDate,SamplingDesign,SampleTime_UTC,SampleDepth_m,TempInField_degC,Salinity_PSU,AragSatState,pCO2_uatm,pH_calculated,pH_measured,TA_umolperkg,DIC_umolperkg,Comments,x,y
15,atlantic,florida,keys,keys-mko,24.6434758,-81.015407,Florida,Florida Keys,2023,9/17/23,Fixed,7:14:00 AM,0,31.028,34.9486319,4.2682411,399.672317,8.04778919,8.05693904,2371.29639,2006.32622,,-81.015407,24.6434758
18,atlantic,florida,keys,keys-mko,24.5991718,-81.183564,Florida,Florida Keys,2023,9/17/23,Fixed,9:04:00 AM,0,30.852,35.3146005,4.03280291,427.107883,8.02098248,7.98902736,2351.70648,2005.27636,,-81.183564,24.5991718
15,atlantic,florida,keys,keys-mko,24.6483283,-81.019587,Florida,Florida Keys,2023,11/15/23,Fixed,10:27:00 AM,0,27.647,36.3939377,3.8065768,415.457668,8.03544816,8.03311327,2379.63284,2043.39948,,-81.019587,24.6483283
18,atlantic,florida,keys,keys-mko,24.6006617,-81.181793,Florida,Florida Keys,2023,11/15/23,Fixed,12:24:00 PM,0,27.389,36.2197192,3.8269861,406.343704,8.04406679,8.03969661,2380.14093,2042.17001,,-81.181793,24.6006617
UK_IN,atlantic,florida,keys,keys-uki,24.94,-80.57031667,Florida,Florida Keys,2015,4/13/15,Fixed,10:23:00 PM,0,28.052,36.967,4.835743712,255.1583566,8.188102278,,2318.046844,1874.9,,-80.57031667,24.94
UK_IN,atlantic,florida,keys,keys-uki,24.9351825,-80.5652075,Florida,Florida Keys,2015,6/1/15,Fixed,10:02:00 PM,0,28.829,36.533,4.266593798,350.5681027,8.087402932,,2351.300576,1970.8,,-80.5652075,24.9351825
UK_IN,atlantic,florida,keys,keys-uki,24.93536833,-80.56421667,Florida,Florida Keys,2015,7/27/15,Fixed,11:05:00 PM,0,31.141,37.294,3.93151502,447.084531,7.99614776,,2335.762638,1988.7,,-80.56421667,24.93536833
UK_IN,atlantic,florida,keys,keys-uki,24.93834667,-80.56962333,Florida,Florida Keys,2015,9/21/15,Fixed,10:33:00 PM,0,31.182,33.831,3.323429894,520.6608046,7.939536022,,2246.630732,1968.2,,-80.56962333,24.93834667
UK_IN,atlantic,florida,keys,keys-uki,24.937735,-80.56912333,Florida,Florida Keys,2015,11/16/15,Fixed,11:47:00 PM,0,26.371,34.608,2.701090612,661.1820451,7.87700641,,2396.078441,2173,,-80.56912333,24.937735
UK_IN,atlantic,florida,keys,keys-uki,24.93488333,-80.56636667,Florida,Florida Keys,2016,3/15/16,Fixed,12:27:00 AM,0,24.727,35.93473722,3.823277003,391.9044108,8.073339758,,2465.730891,2128.5,,-80.56636667,24.93488333
UK_IN,atlantic,florida,keys,keys-uki,24.93398,-80.58280833,Florida,Florida Keys,2016,5/10/16,Fixed,1:13:00 AM,0,26.148,37.01138198,4.802033379,244.8129948,8.210141847,,2349.952653,1907.2,,-80.58280833,24.93398
UK_IN,atlantic,florida,keys,keys-uki,24.93415983,-80.56511467,Florida,Florida Keys,2016,9/19/16,Fixed,11:01:00 PM,0,32.124,36.42074827,4.140976699,445.3729786,8.003470624,,2366.693837,2008.7,,-80.56511467,24.93415983
UK_IN,atlantic,florida,keys,keys-uki,24.9343,-80.5655,Florida,Florida Keys,2016,11/14/16,Fixed,10:15:00 PM,0,26.803,36.53138352,3.863174902,390.3681115,8.058221023,,2383.220484,2039,,-80.5655,24.9343
UK_IN,atlantic,florida,keys,keys-uki,24.9348,-80.56522,Florida,Florida Keys,2017,3/28/17,Fixed,1:05:00 AM,0,24.873,36.78449405,3.887194176,357.9267602,8.09236353,,2399.855551,2048.7,,-80.56522,24.9348
UK_IN,atlantic,florida,keys,keys-uki,24.9349285,-80.56457,Florida,Florida Keys,2017,6/20/17,Fixed,2:18:00 AM,0,28.763,36.10636258,4.044486081,389.1224285,8.055202524,,2364.138186,2008,,-80.56457,24.9349285
UK_IN,atlantic,florida,keys,keys-uki,24.93499667,-80.56502633,Florida,Florida Keys,2017,10/10/17,Fixed,3:48:00 AM,0,28.98982,34.79813955,3.343779291,537.233651,7.947209394,,2372.631356,2090.7,,-80.56502633,24.93499667
UK_IN,atlantic,florida,keys,keys-uki,24.94675,-80.5643,Florida,Florida Keys,2018,1/9/18,Fixed,3:12:00 AM,0,17.79,35.05666389,3.414846056,338.7039196,8.136707527,,2491.466134,2185.3,,-80.5643,24.94675
UK_IN,atlantic,florida,keys,keys-uki,24.9361,-80.56745,Florida,Florida Keys,2018,3/9/18,Fixed,4:35:00 AM,0,23.01,36.7678184,4.37965469,260.3062675,8.201715532,,2387.356038,1982.7,,-80.56745,24.9361
UK_IN,atlantic,florida,keys,keys-uki,24.93388333,-80.56456667,Florida,Florida Keys,2018,5/1/18,Fixed,12:48:00 AM,0,28.13,36.73245962,5.083391998,230.4121289,8.221307885,,2314.231051,1848.3,,-80.56456667,24.93388333
UK_IN,atlantic,florida,keys,keys-uki,24.93415,-80.56378333,Florida,Florida Keys,2018,6/23/18,Fixed,1:34:00 AM,0,31.51,36.35883748,4.507717908,358.8245653,8.073885207,,2339.722069,1943.5,,-80.56378333,24.93415
UK_IN,atlantic,florida,keys,keys-uki,24.932241,-80.562181,Florida,Florida Keys,2018,8/7/18,Fixed,12:19:00 AM,0,30.412,36.34608665,4.305101758,391.0524674,8.053906723,,2387.635992,2011.2,,-80.562181,24.932241
UK_IN,atlantic,florida,keys,keys-uki,24.93453333,-80.56509833,Florida,Florida Keys,2018,12/17/18,Fixed,10:53:00 PM,0,23.621,36.57530103,3.550875554,401.0393551,8.058352552,,2425.20846,2107,,-80.56509833,24.93453333
UK_IN,atlantic,florida,keys,keys-uki,24.93488975,-80.56550992,Florida,Florida Keys,2019,4/29/19,Fixed,9:20:00 PM,0,28.519,37.16195565,4.426169751,323.8335341,8.112839227,8.173329537,2352.415574,1952,,-80.56550992,24.93488975
UK_IN,atlantic,florida,keys,keys-uki,24.928955,-80.556709,Florida,Florida Keys,2019,7/29/19,Fixed,9:51:00 PM,0,32.1992,35.30045795,3.894507719,483.8851679,7.975703837,,2349.54606,2019.7,,-80.556709,24.928955
UK_IN,atlantic,florida,keys,keys-uki,24.933456,-80.562638,Florida,Florida Keys,2019,9/23/19,Fixed,9:37:00 PM,0,27.815,35.08941033,2.771549632,687.6097661,7.860851633,,2396.06288,2167.5,,-80.562638,24.933456
UK_IN,atlantic,florida,keys,keys-uki,24.934836,-80.564997,Florida,Florida Keys,2019,11/18/19,Fixed,11:35:00 PM,0,24.3244,35.87839862,2.923422031,551.7976869,7.944076392,,2418.063424,2166,,-80.564997,24.934836
UK_IN,atlantic,florida,keys,keys-uki,24.934403,-80.565379,Florida,Florida Keys,2020,1/6/20,Fixed,10:26:00 PM,0,22.9501,35.56122026,3.05049343,530.4448445,7.973656281,,2508.424818,2246.8,,-80.565379,24.934403
UK_IN,atlantic,florida,keys,keys-uki,24.932379,-80.56186,Florida,Florida Keys,2020,10/5/20,Fixed,11:03:00 PM,0,29.5684,35.06417775,3.343018423,537.2443024,7.94152918,7.794918062,2344.770966,2061.6,,-80.56186,24.932379
UK_IN,atlantic,florida,keys,keys-uki,24.932783,-80.562316,Florida,Florida Keys,2020,12/8/20,Fixed,1:08:00 AM,0,25.0091,36.17683703,3.631037701,400.6264955,8.054268168,8.063743664,2396.979853,2073.9,,-80.562316,24.932783
UK_IN,atlantic,florida,keys,keys-uki,24.93418683,-80.56556467,Florida,Florida Keys,2022,1/23/22,Fixed,12:30:00 AM,0,23.95,36.3621531,3.418917336,430.6288984,8.032943005,8.022324005,2421.81299,2118.074534,,-80.56556467,24.93418683
UK_IN,atlantic,florida,keys,keys-uki,24.93386317,-80.56407017,Florida,Florida Keys,2022,3/19/22,Fixed,9:45:00 AM,0,26.585,36.4481719,3.889567962,387.6216256,8.063219419,8.090494242,2396.639088,2050.615632,,-80.56407017,24.93386317
UK_IN,atlantic,florida,keys,keys-uki,24.93427483,-80.5645615,Florida,Florida Keys,2022,5/21/22,Fixed,8:37:00 PM,0,30.142,36.94433931,4.252900985,389.7325101,8.052018527,8.059456785,2377.194616,2000.983654,,-80.5645615,24.93427483
UK_IN,atlantic,florida,keys,keys-uki,24.93388367,-80.563433,Florida,Florida Keys,2022,10/8/22,Fixed,7:30:00 PM,0,28.202,34.24616621,2.891634905,649.0685847,7.883108447,7.981010911,2387.690133,2150.346173,,-80.563433,24.93388367
UK_IN,atlantic,florida,keys,keys-uki,24.929843,-80.56571,Florida,Florida Keys,2022,12/9/22,Fixed,9:12:00 AM,0,24.587,34.69727304,2.661241646,674.1498799,7.882976465,7.98191137,2480.698743,2262.14526,,-80.56571,24.929843
UK_IN,atlantic,florida,keys,keys-uki,24.934297,-80.563874,Florida,Florida Keys,2021,2/1/21,Fixed,11:19:00 PM,0,22.9517,36.1529091,3.84197595,327.101354,8.12639925,8.09305972,2391.69513,2043.24837,,-80.563874,24.934297
UK_IN,atlantic,florida,keys,keys-uki,24.933117,-80.562642,Florida,Florida Keys,2021,4/4/21,Fixed,2:12:00 AM,0,24.4371,36.7973262,4.88323683,200.292145,8.27125865,8.27032915,2292.9595,1834.52816,,-80.562642,24.933117
UK_IN,atlantic,florida,keys,keys-uki,24.934095,-80.563775,Florida,Florida Keys,2021,5/31/21,Fixed,3:56:00 PM,0,28.8176,36.4231023,4.37527758,354.8428,8.09071571,8.09003868,2398.14435,2010.97128,,-80.563775,24.934095
UK_IN,atlantic,florida,keys,keys-uki,24.9348317,-80.564143,Florida,Florida Keys,2021,7/31/21,Fixed,5:15:00 PM,0,32.555,36.4934836,4.13279902,448.750458,7.99773616,7.98933279,2351.79819,1994.38951,,-80.564143,24.9348317
UK_IN,atlantic,florida,keys,keys-uki,24.9293667,-80.556067,Florida,Florida Keys,2021,10/5/21,Fixed,10:42:00 PM,0,29.384,35.1989311,3.79418316,446.015449,8.01033555,8.03065232,2365.92075,2039.81098,,-80.556067,24.9293667
UK_IN,atlantic,florida,keys,keys-uki,24.9346633,-80.565,Florida,Florida Keys,2021,12/4/21,Fixed,11:33:00 PM,0,23.974,35.7834438,3.44660507,411.65889,8.04650419,8.06118068,2395.4105,2089.84543,,-80.565,24.9346633
UK_IN,atlantic,florida,keys,keys-uki,24.9335983,-80.564144,Florida,Florida Keys,2023,1/17/23,Fixed,8:51:00 AM,0,22.533,36.3179648,2.79372686,518.530088,7.9597317,8.00370747,2376.85588,2130.92314,,-80.564144,24.9335983
UK_IN,atlantic,florida,keys,keys-uki,24.935317,-80.564745,Florida,Florida Keys,2023,3/2/23,Fixed,8:05:00 PM,0,26.564,36.4204826,4.09390021,365.840589,8.08715857,8.16785567,2422.31865,2058.16523,,-80.564745,24.935317
UK_IN,atlantic,florida,keys,keys-uki,24.9397167,-80.570217,Florida,Florida Keys,2023,5/23/23,Fixed,12:05:00 AM,0,30.975,36.8801751,4.1347814,414.77322,8.02606479,8.07759004,2353.21886,1989.34677,,-80.570217,24.9397167
UK_IN,atlantic,florida,keys,keys-uki,24.9357055,-80.56461,Florida,Florida Keys,2023,7/22/23,Fixed,7:30:00 PM,0,32.638,36.0209389,4.17725441,463.488323,7.994074,8.04561567,2391.52564,2035.29986,,-80.56461,24.9357055
UK_IN,atlantic,florida,keys,keys-uki,24.9358875,-80.565168,Florida,Florida Keys,2023,9/17/23,Fixed,12:42:00 AM,0,32.046,35.1783082,3.92504638,482.674924,7.97963772,8.00665927,2365.50163,2033.93048,,-80.565168,24.9358875
UK_IN,atlantic,florida,keys,keys-uki,24.9385167,-80.569847,Florida,Florida Keys,2023,11/15/23,Fixed,3:07:00 AM,0,26.1975,34.5543802,3.17275691,587.183257,7.939304,7.89266551,2515.36286,2252.1049,,-80.569847,24.9385167
UK_OFF,atlantic,florida,keys,keys-uko,24.89820833,-80.53034667,Florida,Florida Keys,2015,4/13/15,Fixed,10:03:00 PM,0,26.082,36.421,3.727807495,399.5542879,8.051394405,,2383.958323,2051.9,,-80.53034667,24.89820833
UK_OFF,atlantic,florida,keys,keys-uko,24.8981095,-80.53111917,Florida,Florida Keys,2015,6/1/15,Fixed,9:43:00 PM,0,27.929,36.388,3.751960043,434.4632118,8.02042814,,2385.36964,2055.5,,-80.53111917,24.8981095
UK_OFF,atlantic,florida,keys,keys-uko,24.89821167,-80.53019833,Florida,Florida Keys,2015,7/27/15,Fixed,10:43:00 PM,0,30.994,36.327,3.927289566,459.8877434,7.994247093,,2366.596373,2026.5,,-80.53019833,24.89821167
UK_OFF,atlantic,florida,keys,keys-uko,24.89820333,-80.53093333,Florida,Florida Keys,2015,9/21/15,Fixed,10:10:00 PM,0,31.744,34.558,4.002771713,449.7944624,8.004123589,,2349.13989,2011.4,,-80.53093333,24.89820333
UK_OFF,atlantic,florida,keys,keys-uko,24.89711667,-80.53043667,Florida,Florida Keys,2015,11/16/15,Fixed,11:23:00 PM,0,27.648,35.762,3.768937192,412.8132627,8.03703271,,2362.930921,2032.3,,-80.53043667,24.89711667
UK_OFF,atlantic,florida,keys,keys-uko,24.8979,-80.53146667,Florida,Florida Keys,2016,3/15/16,Fixed,12:06:00 AM,0,24.558,36.50588492,3.727976261,371.0096627,8.078907632,,2385.682941,2049.9,,-80.53146667,24.8979
UK_OFF,atlantic,florida,keys,keys-uko,24.89873833,-80.52897167,Florida,Florida Keys,2016,5/10/16,Fixed,12:51:00 AM,0,26.138,36.55041632,3.813746192,390.7579258,8.06027513,,2394.221994,2053.9,,-80.52897167,24.89873833
UK_OFF,atlantic,florida,keys,keys-uko,24.89820433,-80.52492133,Florida,Florida Keys,2016,9/19/16,Fixed,10:41:00 PM,0,30.609,36.33263992,4.051700999,426.6389396,8.020322098,,2364.352744,2011.2,,-80.52492133,24.89820433
UK_OFF,atlantic,florida,keys,keys-uko,24.8983,-80.53,Florida,Florida Keys,2016,11/14/16,Fixed,9:54:00 PM,0,27.655,36.42694934,3.79264265,415.4888171,8.034453663,,2374.022057,2038.7,,-80.53,24.8983
UK_OFF,atlantic,florida,keys,keys-uko,24.8982,-80.52978433,Florida,Florida Keys,2017,3/28/17,Fixed,12:44:00 AM,0,25.922,36.51470503,3.765204076,391.6759104,8.058778579,,2387.479008,2051.2,,-80.52978433,24.8982
UK_OFF,atlantic,florida,keys,keys-uko,24.899312,-80.5309955,Florida,Florida Keys,2017,6/20/17,Fixed,1:55:00 AM,0,28.382,36.20950628,3.919099481,409.8546112,8.039681684,,2378.634043,2034.1,,-80.5309955,24.899312
UK_OFF,atlantic,florida,keys,keys-uko,24.89779017,-80.52755533,Florida,Florida Keys,2017,10/10/17,Fixed,3:12:00 AM,0,29.109,35.67521019,3.964688969,416.5364549,8.035016377,,2379.70238,2035.3,,-80.52755533,24.89779017
UK_OFF,atlantic,florida,keys,keys-uko,24.89836667,-80.52941667,Florida,Florida Keys,2018,1/9/18,Fixed,3:36:00 AM,0,24,36.42729739,3.54067007,393.6106233,8.059435326,,2388.698716,2070.8,,-80.52941667,24.89836667
UK_OFF,atlantic,florida,keys,keys-uko,24.89821667,-80.52961667,Florida,Florida Keys,2018,3/9/18,Fixed,4:00:00 AM,0,25.06,36.38145307,3.788603189,370.8297485,8.079120954,,2387.184865,2047.3,,-80.52961667,24.89821667
UK_OFF,atlantic,florida,keys,keys-uko,24.89826667,-80.52903333,Florida,Florida Keys,2018,5/1/18,Fixed,12:33:00 AM,0,26.61,36.56744274,3.918771151,376.5095891,8.070534975,,2381.0937,2030.7,,-80.52903333,24.89826667
UK_OFF,atlantic,florida,keys,keys-uko,24.89915,-80.52578333,Florida,Florida Keys,2018,6/23/18,Fixed,12:53:00 AM,0,29.78,36.33691747,4.075396374,409.2479342,8.037112477,,2373.12802,2016.1,,-80.52578333,24.89915
UK_OFF,atlantic,florida,keys,keys-uko,24.897308,-80.528235,Florida,Florida Keys,2018,8/6/18,Fixed,11:58:00 PM,0,30.187,36.34608665,4.07745603,432.900066,8.02179894,,2403.644549,2049.4,,-80.528235,24.897308
UK_OFF,atlantic,florida,keys,keys-uko,24.898395,-80.52722667,Florida,Florida Keys,2018,12/17/18,Fixed,10:31:00 PM,0,25.526,36.34215701,3.760244752,389.5322592,8.063366315,,2398.845306,2063.6,,-80.52722667,24.898395
UK_OFF,atlantic,florida,keys,keys-uko,24.89887692,-80.53149458,Florida,Florida Keys,2019,4/29/19,Fixed,9:00:00 PM,0,26.9568,36.57268161,3.602242907,440.8922771,8.015268045,8.058159325,2382.072513,2063.5,,-80.53149458,24.89887692
UK_OFF,atlantic,florida,keys,keys-uko,24.897157,-80.530833,Florida,Florida Keys,2019,7/29/19,Fixed,9:33:00 PM,0,31.6116,34.73032106,3.626162446,529.8483676,7.947436241,,2355.956851,2052.8,,-80.530833,24.897157
UK_OFF,atlantic,florida,keys,keys-uko,24.90431,-80.5389,Florida,Florida Keys,2019,9/23/19,Fixed,9:21:00 PM,0,29.5696,35.26735033,3.656547882,496.2817858,7.977394337,,2398.240333,2087.3,,-80.5389,24.90431
UK_OFF,atlantic,florida,keys,keys-uko,24.89848,-80.530384,Florida,Florida Keys,2019,11/18/19,Fixed,11:14:00 PM,0,27.8069,35.98452335,3.26701471,537.0565497,7.946782885,,2386.23103,2105.2,,-80.530384,24.89848
UK_OFF,atlantic,florida,keys,keys-uko,24.898714,-80.529863,Florida,Florida Keys,2020,1/6/20,Fixed,10:05:00 PM,0,24.88115,35.55597918,3.714649512,386.6575192,8.070304265,,2407.44898,2079.3,,-80.529863,24.898714
UK_OFF,atlantic,florida,keys,keys-uko,24.898156,-80.52894,Florida,Florida Keys,2020,10/5/20,Fixed,10:41:00 PM,0,29.97035,35.32535646,4.028720339,417.5343195,8.032583839,8.086705095,2368.931139,2021.6,,-80.52894,24.898156
UK_OFF,atlantic,florida,keys,keys-uko,24.895931,-80.530585,Florida,Florida Keys,2020,12/13/20,Fixed,4:40:00 PM,0,25.6517,36.0795461,3.469882484,439.9070837,8.019520609,8.074782293,2387.486621,2081.5,,-80.530585,24.895931
UK_OFF,atlantic,florida,keys,keys-uko,24.8985575,-80.53026,Florida,Florida Keys,2022,1/23/22,Fixed,12:09:00 AM,0,25.107,36.29307642,3.689847321,387.7829235,8.063644986,8.055389504,2386.531558,2056.774063,,-80.53026,24.8985575
UK_OFF,atlantic,florida,keys,keys-uko,24.89936567,-80.52898683,Florida,Florida Keys,2022,3/19/22,Fixed,10:07:00 AM,0,25.796,36.37690961,3.380290299,456.8999178,8.003388785,8.051201799,2376.386084,2077.670657,,-80.52898683,24.89936567
UK_OFF,atlantic,florida,keys,keys-uko,24.89751917,-80.52937717,Florida,Florida Keys,2022,5/21/22,Fixed,8:14:00 PM,0,28.458,36.45453799,3.729168643,445.0977013,8.009498388,8.029588041,2374.355269,2046.974793,,-80.52937717,24.89751917
UK_OFF,atlantic,florida,keys,keys-uko,24.89836667,-80.52936667,Florida,Florida Keys,2022,8/9/22,Fixed,6:02:00 AM,0,30.0946,35.74937585,3.80345733,481.4873583,7.986526278,8.031526804,2401.869879,2076.321066,,-80.52936667,24.89836667
UK_OFF,atlantic,florida,keys,keys-uko,24.89778333,-80.52856967,Florida,Florida Keys,2022,10/8/22,Fixed,7:09:00 PM,0,28.881,35.67494001,3.292158238,552.2092678,7.935210946,8.027338768,2375.365631,2094.868797,,-80.52856967,24.89778333
UK_OFF,atlantic,florida,keys,keys-uko,24.899665,-80.527843,Florida,Florida Keys,2022,12/9/22,Fixed,9:33:00 AM,0,26.994,36.06286242,3.234026713,504.1623117,7.964319405,8.038938884,2351.423613,2069.565313,,-80.527843,24.899665
UK_OFF,atlantic,florida,keys,keys-uko,24.899832,-80.530055,Florida,Florida Keys,2021,2/1/21,Fixed,11:39:00 PM,0,23.8314,35.7746187,3.72268491,353.461916,8.09746101,8.07502833,2377.28527,2043.28697,,-80.530055,24.899832
UK_OFF,atlantic,florida,keys,keys-uko,24.898791,-80.529633,Florida,Florida Keys,2021,4/4/21,Fixed,1:51:00 AM,0,25.3782,35.8175112,3.74025271,382.545289,8.06926372,8.05592259,2384.74281,2052.70055,,-80.529633,24.898791
UK_OFF,atlantic,florida,keys,keys-uko,24.897962,-80.525573,Florida,Florida Keys,2021,5/31/21,Fixed,3:35:00 PM,0,28.0885,36.2462663,3.85402241,422.678511,8.03150503,8.03194482,2393.54886,2055.34664,,-80.525573,24.897962
UK_OFF,atlantic,florida,keys,keys-uko,24.8981757,-80.528727,Florida,Florida Keys,2021,7/31/21,Fixed,4:53:00 PM,0,31.273,36.1800718,3.77693811,486.21533,7.97201487,7.95440292,2347.34758,2021.90982,,-80.528727,24.8981757
UK_MID,atlantic,florida,keys,keys-uko,24.8700667,-80.54595,Florida,Florida Keys,2021,10/5/21,Fixed,10:47:00 PM,0,29.685,35.0983057,3.78764866,458.824006,8.00185423,8.05461573,2375.17207,2051.45011,,-80.54595,24.8700667
UK_OFF,atlantic,florida,keys,keys-uko,24.8983333,-80.5295,Florida,Florida Keys,2021,10/5/21,Fixed,10:59:00 PM,0,29.459,34.9067131,4.04378567,416.275535,8.03974817,8.01869324,2395.56924,2049.21993,,-80.5295,24.8983333
UK_OFF,atlantic,florida,keys,keys-uko,24.8984167,-80.530211,Florida,Florida Keys,2021,12/4/21,Fixed,11:11:00 PM,0,25.867,36.1021648,3.72013827,395.721166,8.05588305,8.07423855,2383.60673,2053.27102,,-80.530211,24.8984167
UK_OFF,atlantic,florida,keys,keys-uko,24.8969198,-80.529395,Florida,Florida Keys,2023,1/17/23,Fixed,8:31:00 AM,0,25.007,36.1450489,2.89827177,541.175912,7.94015899,8.10144793,2354.61463,2102.0822,,-80.529395,24.8969198
UK_OFF,atlantic,florida,keys,keys-uko,24.8979017,-80.529008,Florida,Florida Keys,2023,3/2/23,Fixed,7:44:00 PM,0,26.063,36.1938671,3.40462999,474.085163,7.99554858,8.05946788,2408.62345,2110.69815,,-80.529008,24.8979017
UK_OFF,atlantic,florida,keys,keys-uko,24.8990333,-80.529333,Florida,Florida Keys,2023,5/23/23,Fixed,12:29:00 AM,0,28.938,36.524918,3.65688052,481.359639,7.98424791,8.00872665,2393.41102,2075.05223,,-80.529333,24.8990333
UK_OFF,atlantic,florida,keys,keys-uko,24.8985255,-80.528985,Florida,Florida Keys,2023,7/22/23,Fixed,7:11:00 PM,0,31.899,36.1895894,3.88123745,512.923828,7.96134341,8.03824912,2404.46894,2074.22967,,-80.528985,24.8985255
UK_OFF,atlantic,florida,keys,keys-uko,24.8974672,-80.528976,Florida,Florida Keys,2023,9/17/23,Fixed,12:22:00 AM,0,31.408,35.0756927,4.02521342,446.234423,8.0076152,8.04441594,2362.75258,2020.39395,,-80.528976,24.8974672
