"basin","region","subRegion","siteName","latitude","longitude","depth","intrumentType","projectCode","tagNum","fate","dateDeployment","dateRecovery","duration","species","massBlockPre","massEpoxiedPre","volumeBlockPre","densityRWPre","densityHUPre","densityCTPre","massDirtyPost","massCleanPost","volumeBlockPost","densityHUPost","densityCTPost","macroboring","grazing","accretion","machinePre","machinePost","carbEQPost","sa","notes","instrument","daysDeployed","yearsDeployed","loc1","loc2","loc3","loc1.2","deltaMass_mgcm2y","deltaMass_kgm2y","deltaVolume_mm3cm2y","deltaDensity_mgcm3cm2y","macroboring_mm3cm2y","accretion_mm3cm2y","grazing_mm3cm2y"
"pacific","NWHI","PHR","OCC-PHR-016",27.79316,-175.99722,14.3256,"BMU","NCRMP",1606,"SUCCESSFULLY RECOVERED",2016-09-11,2019-09-04,2.98,"P. lobata",18.3149,34.9268,12.6945,1.44274292,NA,1.492752,35.561,33.944,11.2509,NA,1.572368,-0.00209427,-1.44150573,0.402366,"macro","macro",NA,NA,NA,NA,1088,2.98082191780822,"northwestHawaiianIslands","pearlHermes","pearlHermes-west","northwestHawaiianIslands.pearlHermes",-13.7378216911764,-0.137378216911764,-14.5546266084559,1.11289215686274,-0.0292742244944853,5.62437155330882,-20.1497239372702
"pacific","NWHI","PHR","OCC-PHR-016",27.79316,-175.99722,14.3256,"BMU","NCRMP",1608,"SUCCESSFULLY RECOVERED",2016-09-11,2019-09-04,2.98,"P. lobata",17.9346,34.5524,12.5956,1.42387818,NA,1.493656,35.526,34.916,12.1087,NA,1.576464,-0.00379372,-0.483106279999999,0.177043,"macro","macro",NA,NA,NA,NA,1088,2.98082191780822,"northwestHawaiianIslands","pearlHermes","pearlHermes-west","northwestHawaiianIslands.pearlHermes",5.0824908088235,0.050824908088235,-4.33125785079656,1.15751072303922,-0.0530295572916667,2.47475088082108,-6.75297917432597
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1051,"SUCCESSFULLY RECOVERED",2014-04-11,2017-05-23,3.12,"P. lobata",17.8145,34.2841,11.805,1.509063956,NA,NA,37.7885,29.7292,6.48486042,NA,1.56463418,-0.007570266724,-5.312569313276,0.1915912628,"micro","macro",NA,NA,NA,NA,1138,3.11780821917808,"marianas","saipan","saipan-south","marianas.saipan",-60.8720891915642,-0.608720891915642,-68.5383763832015,NA,-0.101169718594757,2.56044269632396,-70.9976493609307
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1052,"SUCCESSFULLY RECOVERED",2014-04-11,2017-05-24,3.12,"P. lobata",19.0218,34.4175,12.705,1.497190083,NA,NA,27.9113,26.2725,9.150675774,NA,1.54053675,-0.0001287460327,-3.5541954799673,0.4815530777,"3Dscan","macro",NA,NA,NA,NA,1139,3.12054794520548,"marianas","saipan","saipan-south","marianas.saipan",-108.754938542581,-1.08754938542581,-41.0287338721649,NA,-0.00171906284516754,6.42986806264633,-47.4568828719661
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1055,"SUCCESSFULLY RECOVERED",2014-04-11,2017-05-27,3.13,"P. lobata",19.8132,35.1255,12.383,1.600032302,NA,NA,30.1532,27.8492,7.504554749,NA,1.63620792,-0.0005235671997,-4.8779216838003,0.3943490982,"3Dscan","macro",NA,NA,NA,NA,1142,3.12876712328767,"marianas","saipan","saipan-south","marianas.saipan",-96.9005217454758,-0.969005217454758,-59.7159623384413,NA,-0.00697249080160902,5.25165721114273,-64.9606470587824
"pacific","MARIAN","SAI","OCC-SAI-009",15.09785095,145.7433723,15.848826577263,"BMU","NCRMP",1060,"SUCCESSFULLY RECOVERED",2014-04-11,2017-06-01,3.14,"P. lobata",14.82,31.1543,11.134,1.33105802,NA,NA,32.581,30.6898,9.257938385,NA,1.41474318,-0.04088973999,-1.83517187501,0.5050106049,"3Dscan","macro",NA,NA,NA,NA,1147,3.14246575342466,"marianas","saipan","saipan-south","marianas.saipan",-6.15891092705605,-0.0615891092705605,-18.1790765288615,NA,-0.542166343226896,6.6960502320728,-24.3329604177074
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1043,"SUCCESSFULLY RECOVERED",2014-04-13,2017-05-20,3.1,"P. lobata",24.9126,40.8128,14.341,1.737159194,NA,NA,40.5523,38.3339,12.41496277,NA,1.75537844,-0.05230522156,-1.87373200844,0.6470775604,"3Dscan","macro",NA,NA,NA,NA,1133,3.1041095890411,"marianas","saipan","saipan-east","marianas.saipan",-33.2744373345102,-0.332744373345102,-17.1675595544278,NA,-0.702096420616358,8.68576454641071,-25.1512276802221
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1048,"SUCCESSFULLY RECOVERED",2014-04-13,2017-05-20,3.1,"P. lobata",18.5126,34.4235,11.622,1.59289279,NA,NA,39.9953,34.4416,10.53207779,NA,1.67270956,-0.00409412384,-1.08582808616,1.000193596,"3Dscan","macro",NA,NA,NA,NA,1133,3.1041095890411,"marianas","saipan","saipan-east","marianas.saipan",0.242957487496376,0.00242957487496376,-1.20443307259486,NA,-0.0549556929096793,13.425664259341,-14.5751416390262
"pacific","MARIAN","SAI","OCC-SAI-005",15.25866095,145.8156865,15.2392563242914,"BMU","NCRMP",1065,"SUCCESSFULLY RECOVERED",2014-04-16,2017-05-20,3.1,"P. lobata",14.9642,31.6879,11.36,1.317271127,NA,NA,37.7004,34.8754,10.5994463,NA,1.38991264,-0.1252784729,-0.635275227099999,2.418374062,"3Dscan","macro",NA,NA,NA,NA,1130,3.0958904109589,"marianas","saipan","saipan-east","marianas.saipan",42.8996128318584,0.428996128318584,22.3121103292773,NA,-1.68608564190634,32.5481759819322,-8.54998001074852
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1028,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata",14.155,29.5571,10.375,1.364337349,NA,NA,25.0462,23.3724,5.311185837,NA,1.43906307,-0.1269435883,-4.9368705747,0.4147167206,"3Dscan","macro",NA,NA,NA,NA,1127,3.08767123287671,"marianas","saipan","saipan-west","marianas.saipan",-83.4596088435374,-0.834596088435374,-62.7373767552499,NA,-1.71304383797323,5.5964065002588,-66.6207394175355
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1030,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata",13.3298,29.3393,9.9305,1.342309048,NA,NA,25.2552,23.3576,4.792837143,NA,1.47023911,-0.08380508423,-5.05385777277,0.4934062958,"3Dscan","macro",NA,NA,NA,NA,1127,3.08767123287671,"marianas","saipan","saipan-west","marianas.saipan",-80.720219609583,-0.80720219609583,-62.6720513471606,NA,-1.13091007630694,6.65828519546732,-68.199426466321
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1031,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata",16.7188,32.4061,11.651,1.434966956,NA,NA,36.6463,34.0822,9.828523636,NA,1.4859511,-0.02724266052,-1.79523370348,2.701357841,"micro","macro",NA,NA,NA,NA,1127,3.08767123287671,"marianas","saipan","saipan-west","marianas.saipan",22.6181787932564,0.226181787932564,11.8600909163339,NA,-0.367626851885537,36.453549688147,-24.2258319199275
"pacific","MARIAN","SAI","OCC-SAI-012",15.15644758,145.689702,12.1914050594331,"BMU","NCRMP",1035,"SUCCESSFULLY RECOVERED",2014-04-17,2017-05-18,3.09,"P. lobata",16.0394,31.9192,11.576,1.385573601,NA,NA,23.8994,23.8994,3.525976181,NA,1.45600167,-0.328868866,-7.721154953,0.3085784912,"3Dscan","macro",NA,NA,NA,NA,1127,3.08767123287671,"marianas","saipan","saipan-west","marianas.saipan",-108.223417627921,-1.08223417627921,-104.467152641489,NA,-4.43793020149364,4.16412116563147,-104.193343605627
"pacific","MARIAN","SAI","OCC-SAI-012",15.15639,145.68976,41,"BMU","NCRMP",4724,"SUCCESSFULLY RECOVERED",2017-05-18,2022-04-22,4.931506849,"P. lobata",12.4446,27.6402,11.36363125,1.095125293,NA,1.088102488,24.9088,16.8738,0.879558563,NA,1.291387953,-0.020599365,-10.463473322,0.129793167,"macro","macro",NA,NA,NA,NA,1800,4.93150684931507,"marianas","saipan","saipan-west","marianas.saipan",-90.9661111111111,-0.909661111111111,-87.4840746481481,1.71757395196759,-0.174045560763889,1.09663208229167,-88.4066611696759
"pacific","MARIAN","SAI","OCC-SAI-012",15.15639,145.68976,41,"BMU","NCRMP",4761,"SUCCESSFULLY RECOVERED",2017-05-18,2022-04-22,4.931506849,"P. lobata",12.5339,27.9904,11.52285576,1.087742506,NA,1.087519752,24.5184,20.6529,3.23935318,NA,1.245294381,-0.04295826,-8.24054432,0.730298996,"macro","macro",NA,NA,NA,NA,1800,4.93150684931507,"marianas","saipan","saipan-west","marianas.saipan",-61.9950810185185,-0.619950810185185,-63.8175765777778,1.33304952743055,-0.362957520833333,6.17035031342593,-69.6249693703704
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4750,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata",12.0826,27.4426,11.049963,1.093451625,NA,1.090335032,38.3833,30.5578,8.986962318,NA,1.224735556,-0.087272644,-1.975728038,2.655953407,"macro","macro",NA,NA,NA,NA,1800,4.93150684931507,"marianas","saipan","saipan-east","marianas.saipan",26.3205555555556,0.263205555555556,5.00990149594907,1.13555998287037,-0.737373033796296,22.4403470730324,-16.693072543287
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4751,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata",10.8054,26.644,10.08358669,1.071582992,NA,1.066728928,27.0466,24.1055,5.496562958,NA,1.198524217,-0.356926918,-4.230096814,0.952368736,"macro","macro",NA,NA,NA,NA,1800,4.93150684931507,"marianas","saipan","saipan-east","marianas.saipan",-21.447974537037,-0.21447974537037,-30.7094692949074,1.113548159375,-3.01570196921296,8.0466339962963,-35.7404013219907
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4752,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata",11.2719,26.913,10.61196041,1.062188282,NA,1.065335816,33.5596,26.1278,7.683889389,NA,1.192008204,-0.150847435,-2.777223586,0.440774918,"macro","macro",NA,NA,NA,NA,1800,4.93150684931507,"marianas","saipan","saipan-east","marianas.saipan",-6.63421296296296,-0.0663421296296296,-21.0153490184028,1.07026438935185,-1.27452115219907,3.72413993217593,-23.4649677983796
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4753,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata",11.8535,27.6023,10.60259628,1.117980888,NA,1.109235792,21.8566,17.9054,0.792929649,NA,1.38761003,-0.024950981,-9.78471565,0.622332573,"macro","macro",NA,NA,NA,NA,1800,4.93150684931507,"marianas","saipan","saipan-east","marianas.saipan",-81.9298263888889,-0.819298263888889,-77.6244659993056,2.35200455717593,-0.210812686689815,5.25813400798611,-82.6717873206019
"pacific","MARIAN","SAI","OCC-SAI-005",15.25867,145.81567,47,"BMU","NCRMP",4754,"SUCCESSFULLY RECOVERED",2017-05-20,2022-04-24,4.931506849,"P. lobata",10.8229,26.5957,10.35348129,1.045339215,NA,1.04267644,30.1288,26.2053,6.96060276,NA,1.187186093,-0.087367058,-3.305511472,1.536043167,"macro","macro",NA,NA,NA,NA,1800,4.93150684931507,"marianas","saipan","saipan-east","marianas.saipan",-3.29851851851852,-0.0329851851851852,-15.6885395253472,1.22097276261574,-0.738170744675926,12.9781424989583,-27.9285112796296
"pacific","MARIAN","SAI","OCC-SAI-009",15.09787828,145.7433839,57,"BMU","NCRMP",4819,"SUCCESSFULLY RECOVERED",2017-06-19,2022-04-21,4.84109589,"P. lobata",11.8144,27.612,10.89528751,1.084358718,NA,1.071608224,18.7481,17.0368,0.781642914,NA,1.268104542,-0.002840996,-10.1108036,0.167429924,"macro","macro",NA,NA,NA,NA,1767,4.84109589041096,"marianas","saipan","saipan-south","marianas.saipan",-91.0193359743444,-0.910193359743444,-85.6057431446897,1.69121760210338,-0.0244520736653462,1.44104702556121,-87.0223380965855
"pacific","MARIAN","SAI","OCC-SAI-009",15.09787828,145.7433839,57,"BMU","NCRMP",4824,"SUCCESSFULLY RECOVERED",2017-06-19,2022-04-21,4.84109589,"P. lobata",11.2216,26.7392,10.54757023,1.063903795,NA,1.054539208,18.3973,17.0659,0.442972183,NA,1.38345792,-0.000918388,-10.103679659,0.160323143,"macro","macro",NA,NA,NA,NA,1767,4.84109589041096,"marianas","saipan","saipan-south","marianas.saipan",-83.2568029617053,-0.832568029617053,-85.5890478202226,2.83095948594605,-0.00790444302961705,1.37987990933314,-86.9610232865261
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4772,"SUCCESSFULLY RECOVERED",2017-06-21,2022-04-26,4.849315068,"P. lobata",12.1212,27.3887,11.05054665,1.096886913,NA,1.094413136,22.9945,16.1504,0.394014359,NA,1.41077527,-0.004720688,-10.651811603,0.203684807,"macro","macro",NA,NA,NA,NA,1770,4.84931506849315,"marianas","saipan","saipan-northwest","marianas.saipan",-96.5626059322034,-0.965626059322034,-89.8137789938795,2.71827163159134,-0.0405614670433145,1.75011663265066,-91.5233341594868
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4773,"SUCCESSFULLY RECOVERED",2017-06-21,2022-04-26,4.849315068,"P. lobata",11.7475,27.1881,10.63690281,1.104409828,NA,1.10048652,21.1033,18.2065,1.025590897,NA,1.253318831,-0.02055645,-9.590755463,1.055957794,"macro","macro",NA,NA,NA,NA,1770,4.84931506849315,"marianas","saipan","saipan-northwest","marianas.saipan",-77.1724105461394,-0.771724105461394,-73.5099871335923,1.31317781344162,-0.176626747881356,9.07308368196798,-82.4064440676789
"pacific","MARIAN","SAI","OCC-SAI-016",15.25719135,145.7667456,46,"BMU","NCRMP",4775,"SUCCESSFULLY RECOVERED",2017-06-21,2022-04-26,4.849315068,"P. lobata",11.6692,26.9683,10.4796524,1.113510215,NA,1.106144088,25.7433,20.3904,3.565518379,NA,1.270618582,-0.143096924,-6.771037097,0.258968353,"macro","macro",NA,NA,NA,NA,1770,4.84931506849315,"marianas","saipan","saipan-northwest","marianas.saipan",-56.5191501883239,-0.565191501883239,-57.1830383432203,1.41321069467985,-1.22952865489642,2.22512826847928,-58.1786379568032
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3231,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata",16.7439,33.0173,11.61816831,1.44118242680201,NA,1.4929003402,45.505,38.8595,11.47117638,NA,1.51907976,-0.05038276174,-0.0966091682599988,4.547906848,"micro","macro",NA,NA,NA,NA,1215,3.32876712328767,"samoa","tau","tau-north","samoa.tau",73.1276748971193,0.731276748971193,55.0868979790809,0.327691640157751,-0.630648423700274,56.9268175418381,-1.20927113905691
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3232,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata",17.3417,33.7102,11.31921726,1.53205823350368,NA,1.521065693,37.74,34.4176,10.5593943,NA,1.60136868,-0.1532511433,-0.606571816700001,1.348086492,"micro","macro",NA,NA,NA,NA,1215,3.32876712328767,"samoa","tau","tau-north","samoa.tau",8.85462962962963,0.0885462962962963,7.36338097325102,1.00516427486283,-1.91826705433813,16.8741964876543,-7.59254846006517
"pacific","SAMOA","TAU","OCC-TAU-002",-14.2124,-169.44067,49,"BMU","NCRMP",3240,"SUCCESSFULLY RECOVERED",2015-03-15,2018-07-12,3.325,"P. lobata",16.665,33.1368,10.97303452,1.51872300862861,NA,1.47378549,45.911,34.0741,10.85535655,NA,1.60104416,-0.006248492427,-0.111429477573001,0.4880175583,"micro","macro",NA,NA,NA,NA,1215,3.32876712328767,"samoa","tau","tau-north","samoa.tau",11.7323216735254,0.117323216735254,4.63559498386486,1.59291545096022,-0.0782132968400206,6.10858740670439,-1.3947791259995
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3205,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata",13.5725,29.7115,9.618454564,1.41108947489332,NA,1.625425624,36.557,31.2106,8.906513558,NA,1.4655509,-0.3659144631,-0.346026542900001,1.90698324,"micro","macro",NA,NA,NA,NA,1206,3.3041095890411,"samoa","tau","tau-west","samoa.tau",18.9044879767827,0.189044879767827,15.0701497861388,-2.01610953081813,-4.61438567687604,24.0481233623549,-4.36358789934011
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3211,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata",14.2714,32.5862,10.67068936,1.33743936483594,NA,1.5959173212,45.25,39.0784,10.43625265,1173.9587,1.42927109,-0.02706249536,-0.207374214640001,4.758398645,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1206,3.3041095890411,"samoa","tau","tau-west","samoa.tau",81.8702667219459,0.818702667219459,57.0496858165768,-2.10150201727474,-0.341273176008845,60.0060636202667,-2.61510462768106
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3242,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata",16.7364,32.7824,11.35628002,1.47375724889883,NA,1.472461889,48.584,38.8266,10.47654169,NA,1.49674934,-0.8492199028,-0.0305184272000005,5.768465729,"micro","macro",NA,NA,NA,NA,1206,3.3041095890411,"samoa","tau","tau-west","samoa.tau",76.2207365948037,0.762207365948037,61.6495819732933,0.30627831726783,-10.709137110351,72.7435734896697,-0.384854406025435
"pacific","SAMOA","TAU","OCC-TAU-011",-14.25755,-169.50068,50,"BMU","NCRMP",3244,"SUCCESSFULLY RECOVERED",2015-03-23,2018-07-11,3.3,"P. lobata",14.6571,30.9908,10.12081111,1.44821396632112,NA,1.4191938834,39.998,35.6656,10.01177574,NA,1.51117872,-0.005450264686,-0.103585105314,3.382477179,"micro","macro",NA,NA,NA,NA,1206,3.3041095890411,"samoa","tau","tau-west","samoa.tau",58.9518380320619,0.589518380320619,41.2799288379284,1.15998014645522,-0.0687308806795882,42.6549257302032,-1.30626601159515
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3207,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata",12.2639,29.4401,9.983141128,1.22846104675442,NA,1.5393164384,32.324,29.7542,6.905554022,1028.9855,1.32778985,-0.4024698604,-2.6751172456,2.582035,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-north","samoa.tutuila",3.92195197044335,0.0392195197044335,-6.18762037116858,-2.6411879025041,-5.02536600458402,32.240105877121,-33.4023602437055
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3208,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata",14.9905,32.0135,11.5080324,1.30261190435995,NA,1.5046570108,35.492,31.9478,10.42442515,1093.0891,1.37266237,-0.1849399263,-0.8986673237,0.3975774969,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-north","samoa.tutuila",-0.82035098522167,-0.0082035098522167,-8.56598453343938,-1.64812684359606,-2.30921842841749,4.96427840614737,-11.2210445111693
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3210,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata",15.3029,32.3685,10.66068743,1.43545152228518,NA,1.6350385492,41.859,35.7244,9.577084943,1320.9149,1.53214043,-0.3148193046,-0.7687831824,3.208240371,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-north","samoa.tutuila",41.9028290914068,0.419028290914067,26.5289007820197,-1.28481846975917,-3.9309334352422,40.0591042492816,-9.5992700320197
"pacific","SAMOA","TUT","OCC-TUT-002",-14.24479,-170.65237,48,"BMU","NCRMP",3221,"SUCCESSFULLY RECOVERED",2015-02-27,2018-06-29,3.33888888888889,"P. lobata",15.0987,32.6604,10.26878028,1.47034989436934,NA,1.595488594,49.075,37.2227,9.678820356,NA,1.54063521,-0.0844490618,-0.5055108622,5.12664771,"micro","macro",NA,NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-north","samoa.tutuila",56.9663211548987,0.569663211548987,56.6465189480706,-0.684916706349204,-1.05445770241516,64.0129452021757,-6.31196855168992
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3217,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata",14.8246,31.1876,11.31418251,1.31026700222463,NA,1.5210609948,35.124,30.5131,8.665860769,NA,1.41124875,-0.09938364535,-2.54893809565,1.392255094,"micro","macro",NA,NA,NA,NA,1223,3.35068493150685,"samoa","tutuila","tutuila-east","samoa.tutuila",-8.38758857999453,-0.0838758857999453,-15.619525966033,-1.36554474488962,-1.23586231100947,17.3130658663805,-31.696729521404
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3218,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata",15.6664,31.6831,11.04970007,1.41781223931447,NA,1.6004999688,37.69,32.258,9.734679131,NA,1.51906387,-0.007596038184,-1.307424900816,1.226532715,"micro","macro",NA,NA,NA,NA,1223,3.35068493150685,"samoa","tutuila","tutuila-east","samoa.tutuila",7.1490358408286,0.071490358408286,-1.10037482147725,-1.01267975136277,-0.0944587740923958,15.2522635927705,-16.2581796401554
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3219,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata",13.2182,29.4803,10.92368082,1.210050002175,NA,1.5012094428,25.511,24.7386,6.623685215,NA,1.31028551,-0.2105432957,-4.0894523093,0.1409601527,"micro","macro",NA,NA,NA,NA,1223,3.35068493150685,"samoa","tutuila","tutuila-east","samoa.tutuila",-58.9643124829654,-0.589643124829654,-51.718722406974,-2.37419036086127,-2.61816240564527,1.75287734176547,-50.8534373430942
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3220,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata",15.0929,32.4064,11.14455578,1.35428457606948,NA,1.5514327548,33.007,30.9946,9.58745332,NA,1.41809524,-0.09701471141,-1.46008774859,0.6451654262,"micro","macro",NA,NA,NA,NA,1223,3.35068493150685,"samoa","tutuila","tutuila-east","samoa.tutuila",-17.5561120196239,-0.175561120196239,-11.3401818389547,-1.65808779306351,-1.20640398148848,8.02280527946988,-18.1565831369361
"pacific","SAMOA","TUT","OCC-TUT-007",-14.28521,-170.56401,50,"BMU","NCRMP",3222,"SUCCESSFULLY RECOVERED",2015-02-28,2018-07-05,3.34722222222222,"P. lobata",15.4803,32.4052,10.62285803,1.45726319190957,NA,1.5979888376,31.404,29.6592,6.423690542,NA,1.54317866,-0.08178830266,-4.11737918534,1.516091974,"micro","macro",NA,NA,NA,NA,1223,3.35068493150685,"samoa","tutuila","tutuila-east","samoa.tutuila",-34.1472472063233,-0.341472472063233,-33.3647643298583,-0.681579273098935,-1.01705950091646,18.8530107151131,-51.2007155440549
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3212,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata",15.9834,33.7258,11.39183374,1.40305769595967,NA,1.622363336,47.523,44.3499,9.908864441,1231.5459,1.46958213,-0.2160107265,-1.2669585725,6.184076307,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-west","samoa.tutuila",132.655873700055,1.32655873700055,58.6995093705528,-1.90767447283799,-2.69717826944787,77.2163331983785,-15.8196455583778
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3213,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata",14.321,31.5265,9.649704216,1.48408693981051,NA,1.561040176,34.92,31.8199,8.776419602,1363.7574,1.56213018,-0.3839132112,-0.4893714028,1.313024553,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-west","samoa.tutuila",3.6634852216749,0.036634852216749,5.4907319969554,0.0136101347838004,-4.79366181198686,16.3948399645936,-6.11044615565134
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3214,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata",11.9576,28.3356,10.01590726,1.19386089443484,NA,1.3491007612,22.135,21.3871,3.530011982,1218.1534,1.46020738,-0.1150048764,-6.3708904016,0.1567616287,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-west","samoa.tutuila",-86.7611692665572,-0.867611692665572,-79.0275650654933,1.38731239265189,-1.4359872703202,1.95737528993911,-79.5489530851122
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3215,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata",15.0986,32.01,10.18322776,1.48269294921476,NA,1.5234521904,35.608,33.3271,9.812725205,1334.7743,1.54184201,-0.2666080656,-0.103894489399998,1.30499936,"micro","macro","0.0007x + 0.6075",NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-west","samoa.tutuila",16.445727285167,0.16445727285167,11.6684227498974,0.229621105432404,-3.32895265270936,16.2946348659004,-1.29725946329363
"pacific","SAMOA","TUT","OCC-TUT-022",-14.29464,-170.812,47,"BMU","NCRMP",3216,"SUCCESSFULLY RECOVERED",2015-03-01,2018-07-01,3.33333333333333,"P. lobata",16.3087,33.2582,11.18237624,1.45842883927146,NA,1.5451969292,38.743,35.4948,10.12139043,NA,1.53158582,-0.2388589227,-0.8221268873,2.444945823,"micro","macro",NA,NA,NA,NA,1218,3.33698630136986,"samoa","tutuila","tutuila-west","samoa.tutuila",27.9268951833606,0.279268951833606,17.2805625596949,-0.169952615558292,-2.98246807558498,30.5283670427956,-10.2653364075157
