"basin","region","subRegion","siteName","latitude","longitude","depth","intrumentType","projectCode","tagNum","fate","dateDeployment","dateRecovery","duration","species","dimensions","massBlockPre","massEpoxiedPre","volumeBlockPre","densityRWPre","densityHUPre","densityCTPre","massDirtyPost","massCleanPost","volumeBlockPost","densityHUPost","densityCTPost","macroboring","grazing","accretion","machinePre","machinePost","carbMDPre","carbEQPre","carbMDPost","carbEQPost","sa","notes","instrument"
"atlantic","FLK","lower","LKI2",24.57899,-81.49734,6.5,"BMU","BMUQuest",3786,"Not recovered",2016-04-19,NA,NA,"O. faveolata","5x2x1",18.4725,35.3744,11.56976223,1.59661881,NA,1.58058061,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","lower","LKI2",24.57899,-81.49734,6.5,"BMU","BMUQuest",3794,"Not Recovered",2016-04-19,NA,NA,"O. faveolata","5x2x1",17.7584,34.1406,12.06285095,1.472156132,NA,1.47202538,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","lower","LKI1",24.5859,-81.58272,3,"BMU","BMUQuest",3795,"SUCCESSFULLY RECOVERED",2016-04-19,2022-10-18,6.501369863,"O. faveolata","5x2x1",17.6814,34.3909,11.63021278,1.520298926,NA,1.51364339,43.3443,40.149,8.776170731,NA,1.58383411,-0.728625298,2.125416752,5.571836472,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","lower","LKI2",24.57899,-81.49734,6.5,"BMU","BMUQuest",3800,"SUCCESSFULLY RECOVERED",2016-04-19,2022-10-18,6.501369863,"O. faveolata","5x2x1",13.4816,30.521,10.12176418,1.331941721,NA,1.34788913,31.5665,29.8537,8.367925644,NA,1.45048933,-0.337752342,1.416086194,0.349931717,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3588,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-07,3.717808219,"O. faveolata","5x2x1",14.6555,32.5457,11.4311285,1.282069395,NA,1.316925715,33.0033,32.1648,9.272872925,NA,1.42903031,-0.372239113,1.786016462,0.972719193,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3589,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.9865,33.9282,11.17518139,1.52002007,NA,1.49056873,39.1697,37.7294,10.49145412,NA,1.59194874,-0.054717064,0.629010206,2.256660461,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3590,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-07,3.717808219,"O. faveolata","5x2x1",15.6629,32.9268,11.53078651,1.358354869,NA,1.35583385,36.12,35.0631,9.253458023,NA,1.46809622,-0.304621697,1.972706791,2.359176636,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3591,"Not Recovered",2016-04-20,NA,NA,"O. faveolata","5x2x1",17.1301,34.1425,10.90049744,1.571497089,NA,1.55521835,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3592,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.155,33.9222,11.16076183,1.447481834,NA,1.45702872,39.6066,38.0368,10.06985378,NA,1.57906245,-0.037284851,1.053623199,2.817975998,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3593,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.2559,33.8771,11.85775852,1.370908336,NA,1.38857733,42.5281,41.3105,10.90095234,NA,1.51844916,-0.14658165,0.81022453,4.34292984,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3702,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",15.0779,32.568,10.2298851,1.473907073,NA,1.47424557,23.6809,22.9211,3.321407318,NA,1.52145713,-0.683907509,6.224570273,0.236291885,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3703,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",12.6485,29.7994,10.50635433,1.203890484,NA,1.193003966,25.3156,24.5745,5.689433098,NA,1.307170403,-0.492247582,4.324673651,0.403069496,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3717,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.0341,33.7228,10.94313812,1.465219558,NA,1.46246408,37.0676,35.996,9.704875946,NA,1.52352718,-0.212216377,1.026045797,2.382925987,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3718,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",12.6755,29.8778,10.43062592,1.215219499,NA,1.208260116,21.1828,20.518,2.405302048,NA,1.33441756,-0.361046791,7.664277081,0.050228119,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3719,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",17.5907,34.7168,10.5890522,1.661215722,NA,1.64100104,35.4652,34.5514,8.879605293,NA,1.71745699,-0.167078018,1.542368889,1.29569149,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3722,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",18.8432,35.9795,12.87258625,1.463823946,NA,1.47403725,44.6794,43.0427,11.68141079,NA,1.58524835,-0.045833588,1.145341872,4.05150032,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3723,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",12.3131,29.808,11.58400154,1.062940121,NA,1.085622328,32.8144,31.8722,8.482801437,NA,1.233486135,-0.585983276,2.515216827,2.58738327,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3725,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",12.3858,29.7411,12.02451897,1.030045362,NA,1.034876213,23.5911,22.8529,2.728694916,NA,1.217597098,-0.29758358,8.998240474,1.196574211,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3728,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.1516,33.2995,11.83630943,1.36458075,NA,1.37787811,37.0654,35.6697,9.500178337,NA,1.53041847,-0.156229019,2.179902074,2.355949402,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3730,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",13.1834,30.4077,10.72630405,1.229072003,NA,1.244761539,35.1368,33.2902,8.907594681,NA,1.370768,-0.188415527,1.630293842,2.612042427,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3732,"Not Recovered",2016-04-20,NA,NA,"O. faveolata","5x2x1",13.0982,31.0883,11.4274292,1.146207058,NA,1.162063791,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3733,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",14.9015,31.5182,11.69008827,1.274712359,NA,1.262092398,30.5847,29.6474,8.098992348,NA,1.39195343,-0.929177284,2.661918638,0.754177094,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3734,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",11.5931,29.0197,11.53030586,1.005446008,NA,1.010271283,28.8861,27.8287,8.165742874,NA,1.13429057,-0.208637238,3.155925749,0.852959633,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3738,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",11.7755,29.0695,11.37902069,1.034843008,NA,1.042587154,30.2334,28.8816,7.534080505,NA,1.196149819,-0.074767113,3.770173072,1.686641693,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3745,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",15.2682,32.2595,10.9049263,1.400119504,NA,1.40388304,36.7557,35.1201,8.824004173,NA,1.5275575,-0.161112785,1.919809342,2.866744995,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3748,"Base Only",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",15.6397,32.8317,11.9921608,1.304160298,NA,1.31970335,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3749,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",15.3278,31.6561,11.76957607,1.302323882,NA,1.293250644,32.8211,31.7758,9.026392937,NA,1.44718042,-0.320654869,2.422528264,1.500234604,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3750,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.3,32.706,10.6268692,1.533847805,NA,1.5221066,37.5126,36.1911,9.943957329,NA,1.61577646,-0.277387619,0.405524252,2.487587929,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3752,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",14.8165,32.178,11.68692112,1.267784718,NA,1.260952714,36.1208,34.734,10.10435772,NA,1.35564835,-0.751490593,0.831072807,2.362627029,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3753,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.912,33.1641,11.23418999,1.505404485,NA,1.50179694,32.551,31.5047,9.168477058,NA,1.56574739,-0.138496399,1.927216533,0.23182869,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3754,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",13.8488,31.1142,11.24828339,1.231192309,NA,1.24589178,34.2569,33.2111,9.090259552,NA,1.37722647,-0.484162331,1.673861507,2.265749931,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3757,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",15.9612,31.9,11.2980566,1.412738541,NA,1.3741686,36.2123,35.0468,10.11883736,NA,1.45786739,-0.079668045,1.099551195,2.168915749,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3758,"Not Recovered",2016-04-20,NA,NA,"O. faveolata","5x2x1",16.1522,32.8831,11.28130245,1.431767304,NA,1.39490239,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3761,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.2433,33.143,11.47436142,1.415616905,NA,1.38373508,17.9376,17.5522,0.2882967,NA,1.53827891,-0.00984478,11.17621994,0.047739029,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3763,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",18.3305,35.4752,12.10146618,1.514733812,NA,1.50631474,36.2223,35.3123,10.71927452,NA,1.60275226,-0.165610313,1.216581347,0.66276741,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3764,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",16.3886,33.7363,10.97229481,1.493634676,NA,1.49370655,36.6821,35.2394,9.195127487,NA,1.61387548,-0.1768713,1.600296023,1.764138222,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3767,"Not Recovered",2016-04-20,NA,NA,"O. faveolata","5x2x1",15.5093,32.6717,11.42219353,1.357821504,NA,1.36035711,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3774,"Not Recovered",2016-04-20,NA,NA,"O. faveolata","5x2x1",17.6039,34.1145,12.07242107,1.458191352,NA,1.4348908,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3779,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",18.3485,34.3341,11.93467999,1.537410305,NA,1.47707021,39.6774,38.4518,10.95537758,NA,1.55019466,-0.1476717,0.83163071,2.844789505,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3780,"Not Recovered",2016-04-20,NA,NA,"O. faveolata","5x2x1",15.7787,32.3564,11.06870842,1.425523142,NA,1.43698338,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3785,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",17.6676,35.7314,12.00017738,1.472278237,NA,1.48082291,41.0937,39.7984,11.12725353,NA,1.62287419,-0.024375916,0.848547934,2.492274284,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3788,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",19.79,37.1256,12.54884148,1.57703801,NA,1.59526647,42.8565,32.1675,11.55681896,NA,1.70959466,-0.042297363,0.949725157,2.934336662,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI1",24.68554,-81.04336,3.5,"BMU","BMUQuest",3790,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",15.2734,32.9393,11.54856205,1.322536947,NA,1.32937063,37.4654,38.62403,9.749379158,NA,1.59209245,-0.03202343,1.767159462,3.188592911,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO1",24.63127,-81.09255,6,"BMU","BMUQuest",3791,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",17.2547,34.2235,11.31554031,1.52486753,NA,1.50308557,39.152,37.8985,10.32015324,NA,1.63302825,-0.104919434,0.890467636,2.546253204,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",3796,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",17.6855,34.8033,11.53255463,1.533528396,NA,1.50481905,34.2432,33.3171,9.193350792,NA,1.62141917,-0.225520134,2.113683704,0.584652901,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","middle","MKO2",24.63388,-81.08344,5,"BMU","BMUQuest",3799,"SUCCESSFULLY RECOVERED",2016-04-20,2020-01-25,3.767123288,"O. faveolata","5x2x1",14.4115,31.9723,10.88451576,1.324036854,NA,1.33437605,33.1088,32.3327,6.772899628,NA,1.6700068,-0.173867226,3.937748906,2.059095383,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3582,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata","5x2x1",14.8058,32.9419,10.90522671,1.35767924810066,NA,1.37002068,35.5626,34.081,10.19841957,NA,1.50055724,-0.04757595062,-0.65923118938,0.8560581207,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3583,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",19.9996,37.0612,11.9267149,1.676874158,NA,1.68466396,39.2346,38.2877,10.49439812,NA,1.77488051,-0.195599556,1.236717224,1.594133377,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3587,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",13.2635,30.7634,11.19888783,1.184358679,NA,1.199121189,26.1307,25.3031,5.597233772,NA,1.3693607,-0.849715233,4.751938825,0.132213593,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3595,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata","5x2x1",17.4654,34.2129,11.43727398,1.5270596848988,NA,1.49940035,40.2925,38.649,10.95027924,NA,1.58061862,-0.06972885132,-0.41726588868,2.715459824,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3596,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",17.4956,33.694,11.61603355,1.506159562,NA,1.48051344,33.6833,32.8059,7.876605034,NA,1.613352,-0.114274979,3.625153537,1.804186821,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3597,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",16.0479,32.6794,10.43964672,1.53720719,NA,1.52633327,34.9562,34.1729,8.411870956,NA,1.64222997,-0.153345108,1.874430656,2.040813446,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3598,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata","5x2x1",17.3463,34.6678,11.9116087,1.45625166481501,NA,1.48220849,38.2489,37.33,10.69249535,NA,1.62288756,-0.2362747192,-0.982838630800001,2.335976601,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3599,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",17.792,35.3213,11.49112415,1.548325453,NA,1.53462869,33.2132,32.4191,8.540745735,NA,1.64783711,-0.23255825,2.717820165,0.423780441,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3704,"Base Only",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",9.7541,27.545,9.247964859,1.054729354,NA,1.024674777,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3705,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",21.4653,38.6401,11.93262005,1.798875679,NA,1.74927032,42.9302,41.8686,11.34988976,NA,1.69933758,-0.443444252,0.139286038,2.906973839,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3711,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata","5x2x1",11.7348,29.3477,11.17799545,1.04981255829729,NA,1.051371377,31.6445,30.846,8.919241905,NA,1.264162571,-0.1852483749,-2.0735051701,1.974097252,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3712,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",16.4813,33.5511,10.95649338,1.504249528,NA,1.48968995,37.8278,36.9387,10.10237503,NA,1.55322287,-0.197135925,0.656982425,2.584954262,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3715,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata","5x2x1",18.9108,35.8633,11.61807509,1.62770509344332,NA,1.61871752,43.8947,43.079,11.37204266,NA,1.66407801,-0.1351232529,-0.1109091771,4.357624054,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3724,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata","5x2x1",13.8384,29.7804,10.86541843,1.27361869118555,NA,1.265416922,28.9425,28.341,7.30805397,NA,1.41183924,-0.07750511169,-3.47985934831,1.484647751,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3731,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",16.7358,33.5423,10.6686945,1.568683029,NA,1.54310583,34.5464,33.8173,8.89453125,NA,1.57794414,-0.075110435,1.699052815,1.470211029,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3736,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",10.8897,28.6412,10.65806007,1.02173378,NA,1.044355949,21.2535,20.7972,2.57602787,NA,1.295445442,-0.021037102,8.060995098,0,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3737,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",13.3287,31.2858,11.6983881,1.139362097,NA,1.16552457,31.7561,31.0474,3.186713219,NA,1.36380173,-0.023981094,8.487693787,4.705143929,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3739,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",10.274,26.5235,9.693820953,1.059850398,NA,1.051034278,20.3606,19.7398,2.374403,NA,1.278166922,-0.232309341,7.087108612,0.094808578,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3741,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",11.926,29.29,9.979585648,1.195039596,NA,1.212336895,27.8286,26.9663,5.513093948,NA,1.32573148,-0.209753037,4.256738664,1.493720055,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3743,"Base Only",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",10.9011,27.7002,10.958004,0.994807083,NA,0.995219575,NA,NA,NA,NA,NA,NA,NA,NA,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO3",24.88266,-80.56088,13,"BMU","BMUQuest",3744,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",15.2284,31.7095,10.89496136,1.397747041,NA,1.38447372,34.8662,34.1314,9.320920944,NA,1.4758105,-0.125922203,1.448118213,2.175078392,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKI2",24.95375,-80.54806,3,"BMU","BMUQuest",3747,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",19.3959,35.489,12.34061623,1.571712436,NA,1.53814493,31.3341,30.6918,8.503031731,NA,1.5950653,-0.442826271,3.394758228,0.165095329,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","Cheeca Rocks",24.89742,-80.61573,5,"BMU","NCRMP",3751,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.6986301369863,"O. faveolata","5x2x1",16.1065,33.0899,11.25835133,1.43062687669741,NA,1.42419095,27.2344,26.537,6.20654583,NA,1.60688906,-1.0043993,-4.0474062,0.2195291519,"macro","macro",NA,NA,NA,NA,NA,NA,NA
"atlantic","FLK","upper","UKO1",24.9025,-80.53104,14,"BMU","BMUQuest",3756,"SUCCESSFULLY RECOVERED",2016-04-27,2020-01-07,3.698630137,"O. faveolata","5x2x1",17.4479,33.6686,11.79892159,1.478770739,NA,1.43422762,35.5632,34.7466,8.947299957,NA,1.50453591,-0.143912315,2.707709318,2.145835876,"macro","macro",NA,NA,NA,NA,NA,NA,NA
