basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,boundaryNumber,habitatFishSurvey,fxnGroup,density_ind_m2,biomass_g_m2,density_ind_PSU,biomass_kg_PSU,density_ind_ha,biomass_kg_ha
atlantic,STX,west,,spratHole,2017,1507,17.71744,-64.8905,17.71744,-64.8905,,AGRF,excavator,,,1.5,0.251248542,84.74576271,14.19483288
atlantic,STX,west,,spratHole,2017,1507,17.71744,-64.8905,17.71744,-64.8905,,AGRF,scraper,,,3,0.296451709,169.4915254,16.74868412
atlantic,STX,west,,spratHole,2017,1509,17.73591,-64.89772,17.73591,-64.89772,,AGRF,excavator,,,1.5,0.102359895,84.74576271,5.783044915
atlantic,STX,west,,spratHole,2017,1509,17.73591,-64.89772,17.73591,-64.89772,,AGRF,scraper,,,4.5,0.193325826,254.2372881,10.92236305
atlantic,STX,west,,spratHole,2017,1510,17.73629,-64.89451,17.73629,-64.89451,,AGRF,excavator,,,1,0.210019108,56.49717514,11.86548633
atlantic,STX,west,,spratHole,2017,1510,17.73629,-64.89451,17.73629,-64.89451,,AGRF,scraper,,,3.5,0.288337425,197.740113,16.29025
atlantic,STX,west,,spratHole,2017,1511,17.744,-64.90017,17.744,-64.90017,,AGRF,excavator,,,1.5,0.171433645,84.74576271,9.685516667
atlantic,STX,west,,spratHole,2017,1511,17.744,-64.90017,17.744,-64.90017,,AGRF,scraper,,,16,0.688753079,903.9548023,38.91260333
atlantic,STX,west,,spratHole,2021,4132,17.74405,-64.89849,17.74405,-64.89849,,AGRF,excavator,,,4,1.346483646,225.9887006,76.07252237
atlantic,STX,west,,spratHole,2021,4132,17.74405,-64.89849,17.74405,-64.89849,,AGRF,scraper,,,40,1.676549356,2259.887006,94.7203026
atlantic,STX,west,,spratHole,2019,4142,17.71651,-64.88952,17.71651,-64.88952,,PVMT,excavator,,,0,0,0,0
atlantic,STX,west,,spratHole,2019,4142,17.71651,-64.88952,17.71651,-64.88952,,PVMT,scraper,,,8.5,0.739564567,480.2259887,41.78330887
atlantic,STX,west,,spratHole,2019,4143,17.71662,-64.88915,17.71662,-64.88915,,SCR,excavator,,,0,0,0,0
atlantic,STX,west,,spratHole,2019,4143,17.71662,-64.88915,17.71662,-64.88915,,SCR,scraper,,,15.5,0.977999251,875.7062147,55.25419497
atlantic,STX,west,,spratHole,2019,4152,17.72579,-64.89577,17.72579,-64.89577,,AGRF,excavator,,,0,0,0,0
atlantic,STX,west,,spratHole,2019,4152,17.72579,-64.89577,17.72579,-64.89577,,AGRF,scraper,,,24.5,0.822757323,1384.180791,46.48346458
atlantic,STX,west,,spratHole,2019,4156,17.73168,-64.89635,17.73168,-64.89635,,AGRF,excavator,,,4.5,0.211660488,254.2372881,11.95821966
atlantic,STX,west,,spratHole,2019,4156,17.73168,-64.89635,17.73168,-64.89635,,AGRF,scraper,,,5.5,0.338756299,310.7344633,19.13877395
atlantic,STX,west,,spratHole,2019,4164,17.74064,-64.89966,17.74064,-64.89966,,HARD,excavator,,,0.5,0.01779145,28.24858757,1.005166667
atlantic,STX,west,,spratHole,2019,4164,17.74064,-64.89966,17.74064,-64.89966,,HARD,scraper,,,9.5,0.343436695,536.7231638,19.40320311
atlantic,STX,west,,spratHole,2019,4166,17.74255,-64.89687,17.74255,-64.89687,,AGRF,excavator,,,0,0,0,0
atlantic,STX,west,,spratHole,2019,4166,17.74255,-64.89687,17.74255,-64.89687,,AGRF,scraper,,,5.5,0.854006948,310.7344633,48.24898011
