basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,habitatFishSurvey,excavatorDensity,excavatorBiomass,excavatorBioerosion,scraperDensity,scraperBiomass,scraperBioerosion,totalDensity,totalBiomass,totalBioerosion
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8720,-0.36843376,-159.9832122,-0.36776,-159.97881,AGR,0,0,0,169.7652726,100.8016366,0.12175823,169.7652726,100.8016366,0.12175823
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8721,-0.37300902,-159.9809348,-0.36776,-159.97881,AGR,0,0,0,56.58842421,23.23513099,0.022475781,56.58842421,23.23513099,0.022475781
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8722,-0.37527264,-159.9795826,-0.36776,-159.97881,RRB,0,0,0,169.7652726,54.09280002,0.081745227,169.7652726,54.09280002,0.081745227
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8723,-0.37633035,-159.9762924,-0.36776,-159.97881,AGR,0,0,0,226.3536968,212.5527778,0.208628037,226.3536968,212.5527778,0.208628037
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8726,-0.3699135,-159.9761676,-0.36776,-159.97881,AGR,113.1768484,240.0969718,0.34325347,56.58842421,46.43358228,0.036541956,169.7652726,286.5305541,0.379795427
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8727,-0.37119828,-159.9826178,-0.36776,-159.97881,AGR,113.1768484,196.1678199,0.291858068,169.7652726,60.62159943,0.052226797,282.942121,256.7894194,0.344084864
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8728,-0.37238709,-159.9759576,-0.36776,-159.97881,RRB,0,0,0,0,0,0,0,0,0
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8746,-0.36716759,-159.9815376,-0.36776,-159.97881,AGR,0,0,0,113.1768484,109.6313154,0.063863339,113.1768484,109.6313154,0.063863339
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8753,-0.37237971,-159.9742129,-0.36776,-159.97881,AGR,56.58842421,85.69363251,0.135216256,84.88263632,103.6856914,0.074679835,141.4710605,189.3793239,0.209896091
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8754,-0.37299134,-159.9764434,-0.36776,-159.97881,AGR,56.58842421,73.63275023,0.11816874,113.1768484,76.13639986,0.070719535,169.7652726,149.7691501,0.188888276
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2015,8755,-0.37175719,-159.9807029,-0.36776,-159.97881,AGR,0,0,0,169.7652726,26.72228396,0.024831318,169.7652726,26.72228396,0.024831318
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9579,-0.367099,-159.979691,-0.36776,-159.97881,AGR,56.58842421,73.63275023,0.11816874,113.1768484,77.00123745,0.101751981,169.7652726,150.6339877,0.219920721
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9580,-0.370144,-159.981363,-0.36776,-159.97881,AGR,0,0,0,56.58842421,33.23246632,0.022240113,56.58842421,33.23246632,0.022240113
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9619,-0.367526,-159.983219,-0.36776,-159.97881,AGR,56.58842421,73.63275023,0.11816874,56.58842421,60.13263003,0.036745038,113.1768484,133.7653803,0.154913778
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2016,9624,-0.371247,-159.976039,-0.36776,-159.97881,AGR,56.58842421,209.5960457,0.260655803,84.88263632,115.2431756,0.086479028,141.4710605,324.8392213,0.347134832
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2017,10425,-0.370222,-159.976498,-0.36776,-159.97881,RRB,56.58842421,73.63275023,0.11816874,226.3536968,130.7616956,0.085923121,282.942121,204.3944459,0.204091861
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2017,10426,-0.368868,-159.981791,-0.36776,-159.97881,AGR,56.58842421,198.1773928,0.251351289,28.29421211,9.001313365,0.009784703,84.88263632,207.1787062,0.261135992
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2017,10440,-0.375851,-159.980505,-0.36776,-159.97881,AGR,0,0,0,169.7652726,32.35331423,0.037029165,169.7652726,32.35331423,0.037029165
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12239,-0.370161,-159.978205,-0.36776,-159.97881,AGR,56.58842421,93.81596638,2.817377792,226.3536968,177.4144717,0.210006731,282.942121,271.2304381,3.027384523
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12240,-0.371017,-159.983576,-0.36776,-159.97881,AGR,0,0,0,56.58842421,44.87613872,0.032164706,56.58842421,44.87613872,0.032164706
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12244,-0.367498,-159.980004,-0.36776,-159.97881,AGR,0,0,0,113.1768484,61.71694637,0.044937901,113.1768484,61.71694637,0.044937901
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12245,-0.373745,-159.978199,-0.36776,-159.97881,AGR,0,0,0,141.4710605,65.12274286,0.08796341,141.4710605,65.12274286,0.08796341
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12279,-0.372014,-159.974928,-0.36776,-159.97881,AGR,113.1768484,209.2994065,0.315166251,198.0594847,134.4895613,0.092006466,311.2363332,343.7889678,0.407172717
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12280,-0.367884,-159.982523,-0.36776,-159.97881,AGR,56.58842421,79.50812639,0.126684394,56.58842421,19.02975893,0.02073597,113.1768484,98.53788532,0.147420364
pacific,PRIA,JAR,Jarvis,OCC-JAR-003,2018,12297,-0.375695,-159.976467,-0.36776,-159.97881,RRB,0,0,0,226.3536968,184.0983844,0.096783309,226.3536968,184.0983844,0.096783309
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8699,-0.381892,-160.0011468,-0.38234,-160.00305,AGR,56.58842421,85.69363251,0.135216256,198.0594847,149.2157382,0.205889898,254.6479089,234.9093707,0.341106154
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8700,-0.38177968,-159.9914902,-0.38234,-160.00305,AGR,56.58842421,73.63275023,0.11816874,84.88263632,118.1891097,0.063595799,141.4710605,191.8218599,0.18176454
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8701,-0.38208269,-159.9881174,-0.38234,-160.00305,AGR,0,0,0,113.1768484,66.80402955,0.208439155,113.1768484,66.80402955,0.208439155
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8703,-0.38183609,-160.0048884,-0.38234,-160.00305,SAG,0,0,0,84.88263631,40.31048597,0.039492834,84.88263631,40.31048597,0.039492834
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8704,-0.38243975,-160.0033367,-0.38234,-160.00305,AGR,0,0,0,56.58842421,40.35907921,0.033788198,56.58842421,40.35907921,0.033788198
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8705,-0.38160291,-160.0072756,-0.38234,-160.00305,AGR,56.58842421,73.63275023,0.11816874,226.3536968,97.20307567,0.146237402,282.942121,170.8358259,0.264406143
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8787,-0.38222057,-160.0026219,-0.38234,-160.00305,AGR,113.1768484,191.8886679,0.29661259,169.7652726,97.866205,0.101347947,282.942121,289.7548729,0.397960538
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2015,8788,-0.38178261,-159.9944623,-0.38234,-160.00305,AGR,113.1768484,304.3724282,0.412747624,56.58842421,39.28250469,0.029088239,169.7652726,343.6549329,0.441835863
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9598,-0.381892,-159.989628,-0.38234,-160.00305,RRB,113.1768484,168.9739367,0.263190199,56.58842421,84.40376481,0.044636186,169.7652726,253.3777015,0.307826384
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9606,-0.381987,-159.995818,-0.38234,-160.00305,AGR,0,0,0,254.6479089,187.595951,0.197471652,254.6479089,187.595951,0.197471652
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9607,-0.381831,-159.998748,-0.38234,-160.00305,AGR,56.58842421,57.78374283,0.093818909,56.58842421,54.03909278,0.037473483,113.1768484,111.8228356,0.131292392
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9608,-0.381009,-160.008729,-0.38234,-160.00305,SAG,0,0,0,169.7652726,114.1800669,0.146101065,169.7652726,114.1800669,0.146101065
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2016,9622,-0.38202,-160.005707,-0.38234,-160.00305,AGR,0,0,0,84.88263632,78.38304709,0.097328924,84.88263632,78.38304709,0.097328924
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2017,10412,-0.382208,-160.002526,-0.38234,-160.00305,AGR,0,0,0,1131.768484,191.0943434,0.238395918,1131.768484,191.0943434,0.238395918
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2017,10413,-0.381411,-159.99854,-0.38234,-160.00305,SAG,56.58842421,73.63275023,0.11816874,1244.945333,265.064194,0.297491035,1301.533757,338.6969443,0.415659776
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2017,10436,-0.382229,-159.991677,-0.38234,-160.00305,RRB,56.58842421,147.3547881,0.205613396,254.6479089,69.09144155,0.075347083,311.2363331,216.4462297,0.280960479
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12219,-0.381499,-160.007448,-0.38234,-160.00305,AGR,113.1768484,407.0947344,0.503857119,452.7073936,188.6961339,0.214095751,565.8842421,595.7908683,0.71795287
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12220,-0.381891,-159.988001,-0.38234,-160.00305,AGR,0,0,0,226.3536968,145.3036396,0.097018367,226.3536968,145.3036396,0.097018367
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12223,-0.38133,-159.999561,-0.38234,-160.00305,SAG,56.58842421,106.1950354,0.161396335,1641.064302,551.3757467,0.695738723,1697.652726,657.5707821,0.857135058
pacific,PRIA,JAR,Jarvis,OCC-JAR-008,2018,12282,-0.38206,-160.002187,-0.38234,-160.00305,AGR,169.7652726,316.3287248,0.468803594,84.88263632,58.51370048,0.046045886,254.6479089,374.8424253,0.51484948
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8685,-0.36929442,-160.008344,-0.36896,-160.00813,AGR,0,0,0,113.1768484,130.0907092,0.122370185,113.1768484,130.0907092,0.122370185
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8686,-0.3652224,-160.0061019,-0.36896,-160.00813,AGR,113.1768484,297.2060477,0.40394067,56.58842421,39.94844606,0.032741413,169.7652726,337.1544938,0.436682083
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8687,-0.37125302,-160.0107054,-0.36896,-160.00813,AGR,56.58842421,87.18824827,4.584322099,56.58842421,43.38053821,0.027655133,113.1768484,130.5687865,4.611977232
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8764,-0.36327537,-160.0049524,-0.36896,-160.00813,RRB,56.58842421,147.3547881,0.205613396,113.1768484,66.53283636,0.105772407,169.7652726,213.8876245,0.311385803
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8765,-0.36619747,-160.0065382,-0.36896,-160.00813,SAG,56.58842421,85.69363251,0.135216256,84.88263632,86.93274159,0.071660684,141.4710605,172.6263741,0.20687694
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8769,-0.37081355,-160.0099869,-0.36896,-160.00813,AGR,113.1768484,125.5578026,0.203587728,0,0,0,113.1768484,125.5578026,0.203587728
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8770,-0.36647483,-160.0068832,-0.36896,-160.00813,AGR,113.1768484,147.2655005,0.236337481,56.58842421,33.15734679,0.076267491,169.7652726,180.4228473,0.312604971
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8771,-0.3633374,-160.0047243,-0.36896,-160.00813,SAG,113.1768484,191.8886679,0.29661259,28.29421211,20.29596674,0.015251196,141.4710605,212.1846347,0.311863786
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8792,-0.37108915,-160.0094813,-0.36896,-160.00813,SAG,113.1768484,159.3263827,0.253384996,113.1768484,136.6069468,0.120432579,226.3536968,295.9333295,0.373817575
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2015,8793,-0.36826411,-160.0074457,-0.36896,-160.00813,SAG,169.7652726,510.9826831,0.635729125,113.1768484,159.952182,0.084924555,282.942121,670.9348651,0.72065368
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9566,-0.36317,-160.004883,-0.36896,-160.00813,AGR,0,0,0,56.58842421,26.87365731,0.026328556,56.58842421,26.87365731,0.026328556
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9568,-0.366654,-160.006872,-0.36896,-160.00813,AGR,56.58842421,73.63275023,0.11816874,56.58842421,57.3491065,0.03364615,113.1768484,130.9818567,0.151814891
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9609,-0.372703,-160.011614,-0.36896,-160.00813,SAG,56.58842421,68.0591267,0.109864071,113.1768484,94.03264447,0.105139193,169.7652726,162.0917712,0.215003264
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2016,9626,-0.369011,-160.008139,-0.36896,-160.00813,AGR,113.1768484,152.0939989,0.238723493,169.7652726,94.26952771,0.096929968,282.942121,246.3635266,0.335653462
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10397,-0.371312,-160.010626,-0.36896,-160.00813,AGR,56.58842421,73.63275023,0.11816874,367.8247573,136.637405,0.210746178,424.4131815,210.2701553,0.328914919
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10398,-0.370127,-160.008941,-0.36896,-160.00813,AGR,0,0,0,481.0016057,131.2965543,0.131446805,481.0016057,131.2965543,0.131446805
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10404,-0.371407,-160.010989,-0.36896,-160.00813,AGR,169.7652726,220.8982507,0.354506221,396.1189694,115.1144096,0.191773324,565.884242,336.0126603,0.546279545
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10405,-0.372027,-160.011727,-0.36896,-160.00813,AGR,0,0,0,367.8247574,22.32620788,0.024325364,367.8247574,22.32620788,0.024325364
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10406,-0.363192,-160.004818,-0.36896,-160.00813,AGR,56.58842421,233.7567394,0.280027798,198.0594847,47.16651598,0.075730421,254.6479089,280.9232554,0.355758219
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2017,10407,-0.365279,-160.006139,-0.36896,-160.00813,AGR,56.58842421,198.1773928,0.251351289,367.8247573,55.86557998,0.064051913,424.4131815,254.0429728,0.315403202
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12225,-0.36472,-160.005902,-0.36896,-160.00813,AGR,56.58842421,147.3547881,0.205613396,424.4131816,181.8675266,0.170728801,481.0016058,329.2223147,0.376342197
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12226,-0.366942,-160.007139,-0.36896,-160.00813,AGR,0,0,0,396.1189695,113.9725057,0.14053144,396.1189695,113.9725057,0.14053144
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12242,-0.362887,-160.004638,-0.36896,-160.00813,RRB,56.58842421,198.1773928,0.251351289,84.88263632,28.93983462,0.025362749,141.4710605,227.1172274,0.276714038
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12281,-0.371858,-160.010672,-0.36896,-160.00813,SAG,0,0,0,367.8247574,153.2852142,0.184290953,367.8247574,153.2852142,0.184290953
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12293,-0.368892,-160.007361,-0.36896,-160.00813,SAG,0,0,0,198.0594847,217.6849428,0.194385308,198.0594847,217.6849428,0.194385308
pacific,PRIA,JAR,Jarvis,OCC-JAR-013,2018,12294,-0.371975,-160.011699,-0.36896,-160.00813,SAG,56.58842421,73.63275023,0.11816874,282.942121,39.78327104,0.080836757,339.5305452,113.4160213,0.199005498
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8816,5.898855,-162.064242,5.89733,-162.07817,AGR,0,0,0,282.942121,84.18218692,0.322525672,282.942121,84.18218692,0.322525672
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8838,5.89788501,-162.0776555,5.89733,-162.07817,AGR,0,0,0,84.88263631,36.20353844,0.145877792,84.88263631,36.20353844,0.145877792
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8839,5.89886192,-162.0721595,5.89733,-162.07817,AGR,0,0,0,311.2363332,72.43576539,0.245843158,311.2363332,72.43576539,0.245843158
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8840,5.89588207,-162.0800733,5.89733,-162.07817,AGR,0,0,0,509.2958178,126.7326537,0.494064068,509.2958178,126.7326537,0.494064068
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8841,5.8954442,-162.0868691,5.89733,-162.07817,AGR,0,0,0,169.7652726,26.66952658,0.107216548,169.7652726,26.66952658,0.107216548
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8842,5.89791686,-162.093688,5.89733,-162.07817,AGR,0,0,0,141.4710605,44.42907438,0.063989227,141.4710605,44.42907438,0.063989227
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2015,8843,5.89630804,-162.0988536,5.89733,-162.07817,SAG,0,0,0,198.0594847,66.92044761,0.200146983,198.0594847,66.92044761,0.200146983
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2018,12369,5.895169,-162.087263,5.89733,-162.07817,AGR,0,0,0,169.7652726,14.43065715,0.053893151,169.7652726,14.43065715,0.053893151
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2018,12403,5.898475,-162.075081,5.89733,-162.07817,AGR,0,0,0,339.5305452,30.36669794,0.129852426,339.5305452,30.36669794,0.129852426
pacific,PRIA,PAL,Palmyra,OCC-PAL-003,2018,12405,5.896167,-162.09845,5.89733,-162.07817,AGR,113.1768484,134.6044735,1.412604576,282.942121,39.84326671,0.168365189,396.1189695,174.4477402,1.580969765
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8801,5.86420183,-162.0349871,5.86379,-162.03062,AGR,0,0,0,141.4710605,32.63845093,0.093546624,141.4710605,32.63845093,0.093546624
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8802,5.86671665,-162.0438082,5.86379,-162.03062,AGR,56.58842421,47.61331976,1.83567613,141.4710605,33.39617677,0.100609771,198.0594847,81.00949653,1.936285901
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8808,5.87079763,-162.0257784,5.86379,-162.03062,PSC,0,0,0,113.1768484,24.21631156,0.031217613,113.1768484,24.21631156,0.031217613
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8827,5.86413184,-162.0250631,5.86379,-162.03062,PAV,56.58842421,61.74205232,3.170516033,282.942121,65.23795511,0.102304596,339.5305452,126.9800074,3.272820629
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2015,8845,5.86477691,-162.0389196,5.86379,-162.03062,AGR,0,0,0,141.4710605,31.19245257,0.132667371,141.4710605,31.19245257,0.132667371
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12380,5.868163,-162.032051,5.86379,-162.03062,RRB,0,0,0,0,0,0,0,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12381,5.866152,-162.041666,5.86379,-162.03062,AGR,0,0,0,141.4710605,11.19036285,0.044174092,141.4710605,11.19036285,0.044174092
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12389,5.865515,-162.029881,5.86379,-162.03062,AGR,0,0,0,226.3536968,78.48790068,0.15923674,226.3536968,78.48790068,0.15923674
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12390,5.872814,-162.022348,5.86379,-162.03062,SAG,0,0,0,0,0,0,0,0,0
pacific,PRIA,PAL,Palmyra,OCC-PAL-008,2018,12391,5.868946,-162.04051,5.86379,-162.03062,APS,0,0,0,282.942121,33.63689804,0.075000204,282.942121,33.63689804,0.075000204
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8872,5.8776407,-162.1408258,5.88322,-162.13322,AGR,169.7652726,319.141092,6.631607094,113.1768484,33.09046874,0.073158673,282.942121,352.2315607,6.704765767
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8876,5.87399458,-162.1316521,5.88322,-162.13322,AGR,0,0,0,198.0594847,74.01352217,0.202389182,198.0594847,74.01352217,0.202389182
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8878,5.8759572,-162.126314,5.88322,-162.13322,AGR,0,0,0,254.6479089,51.90251823,0.158927585,254.6479089,51.90251823,0.158927585
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8884,5.88157617,-162.1316453,5.88322,-162.13322,AGR,113.1768484,198.3250318,10.5143319,311.2363331,45.20835256,0.098114593,424.4131816,243.5333843,10.61244649
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8885,5.88990293,-162.1364704,5.88322,-162.13322,AGR,113.1768484,306.411405,0.422037861,169.7652726,52.27468869,0.172592212,282.942121,358.6860937,0.594630073
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8886,5.88297721,-162.1260189,5.88322,-162.13322,AGR,0,0,0,311.2363332,96.73873781,0.210299304,311.2363332,96.73873781,0.210299304
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8900,5.87977943,-162.1388969,5.88322,-162.13322,AGR,0,0,0,84.88263632,20.5575243,0.088907115,84.88263632,20.5575243,0.088907115
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8906,5.88725341,-162.1405547,5.88322,-162.13322,AGR,0,0,0,226.3536968,37.82929856,0.151806108,226.3536968,37.82929856,0.151806108
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8908,5.8880087,-162.1320354,5.88322,-162.13322,AGR,0,0,0,56.58842421,14.75574054,0.063382998,56.58842421,14.75574054,0.063382998
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8909,5.88832235,-162.1303147,5.88322,-162.13322,AGR,0,0,0,226.3536968,37.20517744,0.138577033,226.3536968,37.20517744,0.138577033
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2015,8913,5.88648059,-162.1293374,5.88322,-162.13322,AGR,0,0,0,254.6479089,36.35256875,0.099418434,254.6479089,36.35256875,0.099418434
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12347,5.880153,-162.129242,5.88322,-162.13322,AGR,169.7652726,304.9736935,16.16200678,452.7073936,73.45450025,0.148032653,622.4726663,378.4281937,16.31003943
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12363,5.885253,-162.130273,5.88322,-162.13322,AGR,169.7652726,153.2197155,7.739329422,311.2363331,24.32526662,0.104158067,481.0016058,177.5449822,7.843487489
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12421,5.886582,-162.137701,5.88322,-162.13322,AGR,0,0,0,311.2363331,78.24968669,0.207653245,311.2363331,78.24968669,0.207653245
pacific,PRIA,PAL,Palmyra,OCC-PAL-017,2018,12430,5.880826,-162.135794,5.88322,-162.13322,AGR,226.3536968,362.4760409,19.05807354,226.3536968,45.03728035,0.348070555,452.7073937,407.5133212,19.40614409
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6521,19.31935508,166.623196,19.31602,166.62721,AGR,0,0,0,56.58842421,27.02589414,0.084676883,56.58842421,27.02589414,0.084676883
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6524,19.31613777,166.6401021,19.31602,166.62721,AGR,0,0,0,84.88263631,57.42881435,0.133089624,84.88263631,57.42881435,0.133089624
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6526,19.31512146,166.6419026,19.31602,166.62721,AGR,0,0,0,84.88263632,15.36220355,0.049140655,84.88263632,15.36220355,0.049140655
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6527,19.31524996,166.6322599,19.31602,166.62721,AGR,0,0,0,113.1768484,25.32736726,0.055847759,113.1768484,25.32736726,0.055847759
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6528,19.31482407,166.6301456,19.31602,166.62721,AGR,0,0,0,198.0594847,21.2763018,0.091046044,198.0594847,21.2763018,0.091046044
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6529,19.31579235,166.6275567,19.31602,166.62721,AGR,169.7652726,52.35190124,2.447083371,254.6479089,52.66771269,0.163159173,424.4131815,105.0196139,2.610242544
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6538,19.31573041,166.6336331,19.31602,166.62721,AGR,0,0,0,113.1768484,60.33500836,0.186122773,113.1768484,60.33500836,0.186122773
pacific,PRIA,WAK,Wake,OCC-WAK-002,2014,6539,19.31610516,166.6415067,19.31602,166.62721,AGR,0,0,0,226.3536968,159.1864904,0.531380297,226.3536968,159.1864904,0.531380297
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10513,19.315347,166.631536,19.31602,166.62721,AGR,0,0,0,113.1768484,38.64725192,0.10804956,113.1768484,38.64725192,0.10804956
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10514,19.31934,166.622933,19.31602,166.62721,PAV,0,0,0,0,0,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10572,19.316283,166.637794,19.31602,166.62721,AGR,0,0,0,113.1768484,17.9388947,0.040430279,113.1768484,17.9388947,0.040430279
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10573,19.31502,166.641253,19.31602,166.62721,PAV,0,0,0,113.1768484,61.43597318,0.137724112,113.1768484,61.43597318,0.137724112
pacific,PRIA,WAK,Wake,OCC-WAK-002,2017,10574,19.315434,166.633119,19.31602,166.62721,AGR,0,0,0,56.58842421,26.87365731,0.059741949,56.58842421,26.87365731,0.059741949
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6543,19.2969925,166.6532768,19.30616,166.65108,AGR,0,0,0,84.88263631,32.46658759,0.069128822,84.88263631,32.46658759,0.069128822
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6544,19.29930548,166.6515803,19.30616,166.65108,AGR,0,0,0,56.58842421,26.87365731,0.059741949,56.58842421,26.87365731,0.059741949
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6545,19.29794175,166.6520721,19.30616,166.65108,PAV,0,0,0,56.58842421,24.05610629,0.052309058,56.58842421,24.05610629,0.052309058
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6553,19.30990264,166.6525906,19.30616,166.65108,AGR,0,0,0,84.88263632,33.62603563,0.086327583,84.88263632,33.62603563,0.086327583
pacific,PRIA,WAK,Wake,OCC-WAK-005,2014,6554,19.29434725,166.6544875,19.30616,166.65108,PAV,0,0,0,0,0,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10554,19.296869,166.653045,19.30616,166.65108,AGR,0,0,0,198.0594847,58.89356573,0.204719719,198.0594847,58.89356573,0.204719719
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10555,19.303906,166.650709,19.30616,166.65108,AGR,0,0,0,565.8842421,207.8298456,0.65816823,565.8842421,207.8298456,0.65816823
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10556,19.310509,166.652146,19.30616,166.65108,AGR,0,0,0,0,0,0,0,0,0
pacific,PRIA,WAK,Wake,OCC-WAK-005,2017,10557,19.307557,166.650951,19.30616,166.65108,PAV,0,0,0,141.4710605,92.06965492,0.246532811,141.4710605,92.06965492,0.246532811
